개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2021.03.31 현재,78938142816.0,재무상태표
연결재무제표,비유동자산,2021.03.31 현재,128035639409.0,재무상태표
연결재무제표,자산총계,2021.03.31 현재,206973782225.0,재무상태표
연결재무제표,유동부채,2021.03.31 현재,19644709325.0,재무상태표
연결재무제표,비유동부채,2021.03.31 현재,58727343389.0,재무상태표
연결재무제표,부채총계,2021.03.31 현재,78372052714.0,재무상태표
연결재무제표,자본금,2021.03.31 현재,11100000000.0,재무상태표
연결재무제표,이익잉여금,2021.03.31 현재,102727792038.0,재무상태표
연결재무제표,자본총계,2021.03.31 현재,128601729511.0,재무상태표
연결재무제표,매출액,2021.01.01 ~ 2021.03.31,29141871219.0,손익계산서
연결재무제표,영업이익,2021.01.01 ~ 2021.03.31,3462657305.0,손익계산서
연결재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.03.31,3544429232.0,손익계산서
연결재무제표,당기순이익,2021.01.01 ~ 2021.03.31,2755249028.0,손익계산서
재무제표,유동자산,2021.03.31 현재,78450842254.0,재무상태표
재무제표,비유동자산,2021.03.31 현재,128412702291.0,재무상태표
재무제표,자산총계,2021.03.31 현재,206863544545.0,재무상태표
재무제표,유동부채,2021.03.31 현재,19631451401.0,재무상태표
재무제표,비유동부채,2021.03.31 현재,58727343389.0,재무상태표
재무제표,부채총계,2021.03.31 현재,78358794790.0,재무상태표
재무제표,자본금,2021.03.31 현재,11100000000.0,재무상태표
재무제표,이익잉여금,2021.03.31 현재,102810208233.0,재무상태표
재무제표,자본총계,2021.03.31 현재,128504749755.0,재무상태표
재무제표,매출액,2021.01.01 ~ 2021.03.31,29141871219.0,손익계산서
재무제표,영업이익,2021.01.01 ~ 2021.03.31,3478616548.0,손익계산서
재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.03.31,3560810926.0,손익계산서
재무제표,당기순이익,2021.01.01 ~ 2021.03.31,2771630722.0,손익계산서
