개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2016.09.30 현재,36576405766.0,재무상태표
연결재무제표,비유동자산,2016.09.30 현재,169811601448.0,재무상태표
연결재무제표,자산총계,2016.09.30 현재,206388007214.0,재무상태표
연결재무제표,유동부채,2016.09.30 현재,65291314972.0,재무상태표
연결재무제표,비유동부채,2016.09.30 현재,42030343347.0,재무상태표
연결재무제표,부채총계,2016.09.30 현재,107321658319.0,재무상태표
연결재무제표,자본총계,2016.09.30 현재,99066348895.0,재무상태표
연결재무제표,매출액,2016.01.01 ~ 2016.09.30,52825304876.0,손익계산서
연결재무제표,영업이익,2016.01.01 ~ 2016.09.30,5792577855.0,손익계산서
연결재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,3111074537.0,손익계산서
연결재무제표,당기순이익,2016.01.01 ~ 2016.09.30,1537985696.0,손익계산서
재무제표,유동자산,2016.09.30 현재,18229371752.0,재무상태표
재무제표,비유동자산,2016.09.30 현재,122237355252.0,재무상태표
재무제표,자산총계,2016.09.30 현재,140466727004.0,재무상태표
재무제표,유동부채,2016.09.30 현재,44453928896.0,재무상태표
재무제표,비유동부채,2016.09.30 현재,20627406951.0,재무상태표
재무제표,부채총계,2016.09.30 현재,65081335847.0,재무상태표
재무제표,이익잉여금,2016.09.30 현재,64873117277.0,재무상태표
재무제표,자본총계,2016.09.30 현재,75385391157.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.09.30,35508371036.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.09.30,7174480672.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,7567817343.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.09.30,6035406385.0,손익계산서
