개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2017.06.30 현재,114942407307.0,재무상태표
재무제표,비유동자산,2017.06.30 현재,156023481504.0,재무상태표
재무제표,자산총계,2017.06.30 현재,270965888811.0,재무상태표
재무제표,유동부채,2017.06.30 현재,103213731787.0,재무상태표
재무제표,비유동부채,2017.06.30 현재,35001682041.0,재무상태표
재무제표,부채총계,2017.06.30 현재,138215413828.0,재무상태표
재무제표,이익잉여금,2017.06.30 현재,74892702669.0,재무상태표
재무제표,자본총계,2017.06.30 현재,132750474983.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.06.30,42948891938.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.06.30,232884830.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.06.30,614898759.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.06.30,631983618.0,손익계산서
