개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.03.31 현재,108310997372.0,재무상태표
연결재무제표,비유동자산,2020.03.31 현재,52601402897.0,재무상태표
연결재무제표,자산총계,2020.03.31 현재,160912400269.0,재무상태표
연결재무제표,유동부채,2020.03.31 현재,18770214420.0,재무상태표
연결재무제표,비유동부채,2020.03.31 현재,2585167403.0,재무상태표
연결재무제표,부채총계,2020.03.31 현재,21355381823.0,재무상태표
연결재무제표,이익잉여금,2020.03.31 현재,71548978523.0,재무상태표
연결재무제표,자본총계,2020.03.31 현재,139557018446.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.03.31,32028406054.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.03.31,1959505369.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,2482632092.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.03.31,1969967460.0,손익계산서
재무제표,유동자산,2020.03.31 현재,107188300024.0,재무상태표
재무제표,비유동자산,2020.03.31 현재,53708114264.0,재무상태표
재무제표,자산총계,2020.03.31 현재,160896414288.0,재무상태표
재무제표,유동부채,2020.03.31 현재,18768212624.0,재무상태표
재무제표,비유동부채,2020.03.31 현재,2585167403.0,재무상태표
재무제표,부채총계,2020.03.31 현재,21353380027.0,재무상태표
재무제표,이익잉여금,2020.03.31 현재,71501522819.0,재무상태표
재무제표,자본총계,2020.03.31 현재,139543034261.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.03.31,32028406054.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.03.31,2021211208.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,2528502155.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.03.31,2015837523.0,손익계산서
