개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2018.03.31 현재,39890772851.0,재무상태표
재무제표,비유동자산,2018.03.31 현재,34846313636.0,재무상태표
재무제표,자산총계,2018.03.31 현재,74737086487.0,재무상태표
재무제표,유동부채,2018.03.31 현재,10713009604.0,재무상태표
재무제표,비유동부채,2018.03.31 현재,2154915510.0,재무상태표
재무제표,부채총계,2018.03.31 현재,12867925114.0,재무상태표
재무제표,자본금,2018.03.31 현재,9590550000.0,재무상태표
재무제표,이익잉여금,2018.03.31 현재,-12302510586.0,재무상태표
재무제표,자본총계,2018.03.31 현재,61869161373.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.03.31,3511689100.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.03.31,-153851232.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.03.31,1597640.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.03.31,1597640.0,손익계산서
