개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2021.06.30 현재,1029087041562.0,재무상태표
연결재무제표,비유동자산,2021.06.30 현재,2385121255722.0,재무상태표
연결재무제표,자산총계,2021.06.30 현재,3414208297284.0,재무상태표
연결재무제표,유동부채,2021.06.30 현재,1558377500938.0,재무상태표
연결재무제표,비유동부채,2021.06.30 현재,780906312264.0,재무상태표
연결재무제표,부채총계,2021.06.30 현재,2339283813202.0,재무상태표
연결재무제표,자본금,2021.06.30 현재,368842230000.0,재무상태표
연결재무제표,이익잉여금,2021.06.30 현재,281660547820.0,재무상태표
연결재무제표,자본총계,2021.06.30 현재,1074924484082.0,재무상태표
연결재무제표,매출액,2021.01.01 ~ 2021.06.30,565480218493.0,손익계산서
연결재무제표,영업이익,2021.01.01 ~ 2021.06.30,42625014066.0,손익계산서
연결재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.06.30,33001397360.0,손익계산서
연결재무제표,당기순이익,2021.01.01 ~ 2021.06.30,23688706136.0,손익계산서
재무제표,유동자산,2021.06.30 현재,883297684065.0,재무상태표
재무제표,비유동자산,2021.06.30 현재,2358229936134.0,재무상태표
재무제표,자산총계,2021.06.30 현재,3241527620199.0,재무상태표
재무제표,유동부채,2021.06.30 현재,1421617207054.0,재무상태표
재무제표,비유동부채,2021.06.30 현재,711701827936.0,재무상태표
재무제표,부채총계,2021.06.30 현재,2133319034990.0,재무상태표
재무제표,자본금,2021.06.30 현재,368842230000.0,재무상태표
재무제표,이익잉여금,2021.06.30 현재,318862855524.0,재무상태표
재무제표,자본총계,2021.06.30 현재,1108208585209.0,재무상태표
재무제표,매출액,2021.01.01 ~ 2021.06.30,507647928841.0,손익계산서
재무제표,영업이익,2021.01.01 ~ 2021.06.30,40291188812.0,손익계산서
재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.06.30,29976949607.0,손익계산서
재무제표,당기순이익,2021.01.01 ~ 2021.06.30,22192715477.0,손익계산서
