개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.12.31 현재,147004640374.0,재무상태표
연결재무제표,비유동자산,2020.12.31 현재,193206928080.0,재무상태표
연결재무제표,자산총계,2020.12.31 현재,340211568454.0,재무상태표
연결재무제표,유동부채,2020.12.31 현재,58653333734.0,재무상태표
연결재무제표,비유동부채,2020.12.31 현재,89886881434.0,재무상태표
연결재무제표,부채총계,2020.12.31 현재,148540215168.0,재무상태표
연결재무제표,자본금,2020.12.31 현재,21873770000.0,재무상태표
연결재무제표,이익잉여금,2020.12.31 현재,148784766316.0,재무상태표
연결재무제표,자본총계,2020.12.31 현재,191671353286.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.12.31,504491710053.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.12.31,10771512903.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,14992538478.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.12.31,11385367826.0,손익계산서
재무제표,유동자산,2020.12.31 현재,145758693756.0,재무상태표
재무제표,비유동자산,2020.12.31 현재,195641042109.0,재무상태표
재무제표,자산총계,2020.12.31 현재,341399735865.0,재무상태표
재무제표,유동부채,2020.12.31 현재,58499555580.0,재무상태표
재무제표,비유동부채,2020.12.31 현재,89858880927.0,재무상태표
재무제표,부채총계,2020.12.31 현재,148358436507.0,재무상태표
재무제표,자본금,2020.12.31 현재,21873770000.0,재무상태표
재무제표,이익잉여금,2020.12.31 현재,150154712388.0,재무상태표
재무제표,자본총계,2020.12.31 현재,193041299358.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.12.31,504439929005.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.12.31,11242475704.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,15516480395.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.12.31,12000226067.0,손익계산서
