개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.03.31 현재,134465060945.0,재무상태표
연결재무제표,비유동자산,2019.03.31 현재,143703455126.0,재무상태표
연결재무제표,자산총계,2019.03.31 현재,278168516071.0,재무상태표
연결재무제표,유동부채,2019.03.31 현재,93648129301.0,재무상태표
연결재무제표,비유동부채,2019.03.31 현재,28055991638.0,재무상태표
연결재무제표,부채총계,2019.03.31 현재,121704120939.0,재무상태표
연결재무제표,자본금,2019.03.31 현재,15450000000.0,재무상태표
연결재무제표,이익잉여금,2019.03.31 현재,147539042450.0,재무상태표
연결재무제표,자본총계,2019.03.31 현재,156464395132.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.03.31,72332706873.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.03.31,-2281002638.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,-3109824853.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.03.31,-3068819049.0,손익계산서
재무제표,유동자산,2019.03.31 현재,119784870618.0,재무상태표
재무제표,비유동자산,2019.03.31 현재,134684604585.0,재무상태표
재무제표,자산총계,2019.03.31 현재,254469475203.0,재무상태표
재무제표,유동부채,2019.03.31 현재,82460658384.0,재무상태표
재무제표,비유동부채,2019.03.31 현재,25722170169.0,재무상태표
재무제표,부채총계,2019.03.31 현재,108182828553.0,재무상태표
재무제표,자본금,2019.03.31 현재,15450000000.0,재무상태표
재무제표,이익잉여금,2019.03.31 현재,135579450170.0,재무상태표
재무제표,자본총계,2019.03.31 현재,146286646650.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.03.31,63328390407.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.03.31,-2341622479.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,-2583366065.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.03.31,-2546026881.0,손익계산서
