개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.12.31 현재,57828633316.0,재무상태표
연결재무제표,비유동자산,2020.12.31 현재,23857386513.0,재무상태표
연결재무제표,자산총계,2020.12.31 현재,81686019829.0,재무상태표
연결재무제표,유동부채,2020.12.31 현재,37633731482.0,재무상태표
연결재무제표,비유동부채,2020.12.31 현재,4074809009.0,재무상태표
연결재무제표,부채총계,2020.12.31 현재,41708540491.0,재무상태표
연결재무제표,자본금,2020.12.31 현재,16104646000.0,재무상태표
연결재무제표,이익잉여금,2020.12.31 현재,5526130875.0,재무상태표
연결재무제표,자본총계,2020.12.31 현재,39977479338.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.12.31,172164588581.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.12.31,1145098900.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,1024266538.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.12.31,727533419.0,손익계산서
재무제표,유동자산,2020.12.31 현재,49386406059.0,재무상태표
재무제표,비유동자산,2020.12.31 현재,24067421097.0,재무상태표
재무제표,자산총계,2020.12.31 현재,73453827156.0,재무상태표
재무제표,유동부채,2020.12.31 현재,29463076301.0,재무상태표
재무제표,비유동부채,2020.12.31 현재,4086269009.0,재무상태표
재무제표,부채총계,2020.12.31 현재,33549345310.0,재무상태표
재무제표,자본금,2020.12.31 현재,16104646000.0,재무상태표
재무제표,이익잉여금,2020.12.31 현재,5526130875.0,재무상태표
재무제표,자본총계,2020.12.31 현재,39904481846.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.12.31,138330479637.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.12.31,1193939683.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,1067351347.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.12.31,746914262.0,손익계산서
