개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.09.30 현재,1760402092059.0,재무상태표
연결재무제표,비유동자산,2020.09.30 현재,3548004797911.0,재무상태표
연결재무제표,자산총계,2020.09.30 현재,5328440147324.0,재무상태표
연결재무제표,유동부채,2020.09.30 현재,2727070442167.0,재무상태표
연결재무제표,비유동부채,2020.09.30 현재,495454309660.0,재무상태표
연결재무제표,부채총계,2020.09.30 현재,3222524751827.0,재무상태표
연결재무제표,자본금,2020.09.30 현재,690953196364.0,재무상태표
연결재무제표,이익잉여금,2020.09.30 현재,378800459750.0,재무상태표
연결재무제표,자본총계,2020.09.30 현재,2105915395497.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.09.30,1297539663426.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.09.30,85679817473.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,61388697763.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.09.30,37045990673.0,손익계산서
재무제표,유동자산,2020.09.30 현재,1349282223313.0,재무상태표
재무제표,비유동자산,2020.09.30 현재,3948543363084.0,재무상태표
재무제표,자산총계,2020.09.30 현재,5297825586397.0,재무상태표
재무제표,유동부채,2020.09.30 현재,2462759549208.0,재무상태표
재무제표,비유동부채,2020.09.30 현재,380393947214.0,재무상태표
재무제표,부채총계,2020.09.30 현재,2843153496422.0,재무상태표
재무제표,자본금,2020.09.30 현재,690953196364.0,재무상태표
재무제표,이익잉여금,2020.09.30 현재,673768171927.0,재무상태표
재무제표,자본총계,2020.09.30 현재,2454672089975.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.09.30,1119410928305.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.09.30,69292610256.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,66252643574.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.09.30,47840682258.0,손익계산서
