개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2016.03.31 현재,52128589713.0,재무상태표
연결재무제표,비유동자산,2016.03.31 현재,124210638076.0,재무상태표
연결재무제표,자산총계,2016.03.31 현재,176339227789.0,재무상태표
연결재무제표,유동부채,2016.03.31 현재,70201196413.0,재무상태표
연결재무제표,비유동부채,2016.03.31 현재,13899178799.0,재무상태표
연결재무제표,부채총계,2016.03.31 현재,84100375212.0,재무상태표
연결재무제표,이익잉여금,2016.03.31 현재,-76989075915.0,재무상태표
연결재무제표,자본총계,2016.03.31 현재,92238852577.0,재무상태표
연결재무제표,매출액,2016.01.01 ~ 2016.03.31,23314354974.0,손익계산서
연결재무제표,영업이익,2016.01.01 ~ 2016.03.31,-4108019123.0,손익계산서
연결재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.03.31,-5789068989.0,손익계산서
연결재무제표,당기순이익,2016.01.01 ~ 2016.03.31,-6852598395.0,손익계산서
재무제표,유동자산,2016.03.31 현재,18745465821.0,재무상태표
재무제표,비유동자산,2016.03.31 현재,80232986748.0,재무상태표
재무제표,자산총계,2016.03.31 현재,98978452569.0,재무상태표
재무제표,유동부채,2016.03.31 현재,14173616696.0,재무상태표
재무제표,비유동부채,2016.03.31 현재,7604112473.0,재무상태표
재무제표,부채총계,2016.03.31 현재,21777729169.0,재무상태표
재무제표,이익잉여금,2016.03.31 현재,-15538439002.0,재무상태표
재무제표,자본총계,2016.03.31 현재,77200723400.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.03.31,4138890706.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.03.31,-2290362919.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.03.31,-2586164987.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.03.31,-3676980717.0,손익계산서
