개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2016.12.31 현재,54892607662.0,재무상태표
연결재무제표,비유동자산,2016.12.31 현재,134789730807.0,재무상태표
연결재무제표,자산총계,2016.12.31 현재,189682338469.0,재무상태표
연결재무제표,유동부채,2016.12.31 현재,83047074425.0,재무상태표
연결재무제표,비유동부채,2016.12.31 현재,6245726061.0,재무상태표
연결재무제표,부채총계,2016.12.31 현재,89292800486.0,재무상태표
연결재무제표,이익잉여금,2016.12.31 현재,-93315560806.0,재무상태표
연결재무제표,자본총계,2016.12.31 현재,100389537983.0,재무상태표
연결재무제표,매출액,2016.01.01 ~ 2016.12.31,109127634139.0,손익계산서
연결재무제표,영업이익,2016.01.01 ~ 2016.12.31,-17616738781.0,손익계산서
연결재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.12.31,-37970685174.0,손익계산서
연결재무제표,당기순이익,2016.01.01 ~ 2016.12.31,-40854352668.0,손익계산서
재무제표,유동자산,2016.12.31 현재,25407420484.0,재무상태표
재무제표,비유동자산,2016.12.31 현재,94609756165.0,재무상태표
재무제표,자산총계,2016.12.31 현재,120017176649.0,재무상태표
재무제표,유동부채,2016.12.31 현재,21661828285.0,재무상태표
재무제표,비유동부채,2016.12.31 현재,1222741384.0,재무상태표
재무제표,부채총계,2016.12.31 현재,22884569669.0,재무상태표
재무제표,이익잉여금,2016.12.31 현재,-26227417064.0,재무상태표
재무제표,자본총계,2016.12.31 현재,97132606980.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.12.31,26190568963.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.12.31,-4851736514.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.12.31,-14625614534.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.12.31,-14625614534.0,손익계산서
