개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.12.31 현재,89338692286.0,재무상태표
연결재무제표,비유동자산,2018.12.31 현재,130771386680.0,재무상태표
연결재무제표,자산총계,2018.12.31 현재,220110078966.0,재무상태표
연결재무제표,유동부채,2018.12.31 현재,103998538069.0,재무상태표
연결재무제표,비유동부채,2018.12.31 현재,10822390794.0,재무상태표
연결재무제표,부채총계,2018.12.31 현재,114820928863.0,재무상태표
연결재무제표,자본금,2018.12.31 현재,23737295000.0,재무상태표
연결재무제표,이익잉여금,2018.12.31 현재,24834896184.0,재무상태표
연결재무제표,자본총계,2018.12.31 현재,105289150103.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.12.31,258039809729.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.12.31,8594262082.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,8557880709.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.12.31,7041669073.0,손익계산서
재무제표,유동자산,2018.12.31 현재,64510947453.0,재무상태표
재무제표,비유동자산,2018.12.31 현재,109927876126.0,재무상태표
재무제표,자산총계,2018.12.31 현재,174438823579.0,재무상태표
재무제표,유동부채,2018.12.31 현재,89036536495.0,재무상태표
재무제표,비유동부채,2018.12.31 현재,5210573054.0,재무상태표
재무제표,부채총계,2018.12.31 현재,94247109549.0,재무상태표
재무제표,자본금,2018.12.31 현재,23737295000.0,재무상태표
재무제표,이익잉여금,2018.12.31 현재,27120988204.0,재무상태표
재무제표,자본총계,2018.12.31 현재,80191714030.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.12.31,203910372125.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.12.31,7490904112.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,2700079564.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.12.31,1603098861.0,손익계산서
