개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.06.30 현재,4312465500370.0,재무상태표
연결재무제표,비유동자산,2020.06.30 현재,22367700064018.0,재무상태표
연결재무제표,자산총계,2020.06.30 현재,26680165564388.0,재무상태표
연결재무제표,유동부채,2020.06.30 현재,8993395582047.0,재무상태표
연결재무제표,비유동부채,2020.06.30 현재,15462370151091.0,재무상태표
연결재무제표,부채총계,2020.06.30 현재,24455765733138.0,재무상태표
연결재무제표,자본금,2020.06.30 현재,479777140000.0,재무상태표
연결재무제표,이익잉여금,2020.06.30 현재,-982117490034.0,재무상태표
연결재무제표,자본총계,2020.06.30 현재,2224399831250.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.06.30,1728443994764.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.06.30,110177114791.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,231278695142.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.06.30,117369529491.0,손익계산서
재무제표,유동자산,2020.06.30 현재,3996428286743.0,재무상태표
재무제표,비유동자산,2020.06.30 현재,21431679427115.0,재무상태표
재무제표,자산총계,2020.06.30 현재,25428107713858.0,재무상태표
재무제표,유동부채,2020.06.30 현재,7754222327904.0,재무상태표
재무제표,비유동부채,2020.06.30 현재,15337999558891.0,재무상태표
재무제표,부채총계,2020.06.30 현재,23092221886795.0,재무상태표
재무제표,자본금,2020.06.30 현재,479777140000.0,재무상태표
재무제표,이익잉여금,2020.06.30 현재,-626601603864.0,재무상태표
재무제표,자본총계,2020.06.30 현재,2335885827063.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.06.30,1690935271782.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.06.30,148457610303.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,281888792129.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.06.30,162404789796.0,손익계산서
