개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2017.03.31 현재,737269151282.0,재무상태표
연결재무제표,비유동자산,2017.03.31 현재,2348760275456.0,재무상태표
연결재무제표,자산총계,2017.03.31 현재,3086029426738.0,재무상태표
연결재무제표,유동부채,2017.03.31 현재,147789573840.0,재무상태표
연결재무제표,비유동부채,2017.03.31 현재,91262607036.0,재무상태표
연결재무제표,부채총계,2017.03.31 현재,239052180876.0,재무상태표
연결재무제표,자본총계,2017.03.31 현재,2846977245862.0,재무상태표
연결재무제표,매출액,2017.01.01 ~ 2017.03.31,195551461204.0,손익계산서
연결재무제표,영업이익,2017.01.01 ~ 2017.03.31,50691660543.0,손익계산서
연결재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.03.31,50196985578.0,손익계산서
연결재무제표,당기순이익,2017.01.01 ~ 2017.03.31,44455752664.0,손익계산서
재무제표,유동자산,2017.03.31 현재,502928532020.0,재무상태표
재무제표,비유동자산,2017.03.31 현재,1785335575925.0,재무상태표
재무제표,자산총계,2017.03.31 현재,2288264107945.0,재무상태표
재무제표,유동부채,2017.03.31 현재,41752826897.0,재무상태표
재무제표,비유동부채,2017.03.31 현재,66350089105.0,재무상태표
재무제표,부채총계,2017.03.31 현재,108102916002.0,재무상태표
재무제표,이익잉여금,2017.03.31 현재,840967547609.0,재무상태표
재무제표,자본총계,2017.03.31 현재,2180161191943.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.03.31,31331531892.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.03.31,21558968804.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.03.31,23491754499.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.03.31,20476985429.0,손익계산서
