개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2016.03.31 현재,39926128606.0,재무상태표
재무제표,비유동자산,2016.03.31 현재,36596373281.0,재무상태표
재무제표,자산총계,2016.03.31 현재,76522501887.0,재무상태표
재무제표,유동부채,2016.03.31 현재,30745314537.0,재무상태표
재무제표,비유동부채,2016.03.31 현재,10000000.0,재무상태표
재무제표,부채총계,2016.03.31 현재,30755314537.0,재무상태표
재무제표,자본금,2016.03.31 현재,7298904000.0,재무상태표
재무제표,이익잉여금,2016.03.31 현재,35200293044.0,재무상태표
재무제표,자본총계,2016.03.31 현재,45767187350.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.03.31,27143768382.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.03.31,1335020496.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.03.31,1590547420.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.03.31,1265740980.0,손익계산서
