개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.12.31 현재,249338081625.0,재무상태표
연결재무제표,비유동자산,2019.12.31 현재,377243280460.0,재무상태표
연결재무제표,자산총계,2019.12.31 현재,626581362085.0,재무상태표
연결재무제표,유동부채,2019.12.31 현재,141170477350.0,재무상태표
연결재무제표,비유동부채,2019.12.31 현재,27594970934.0,재무상태표
연결재무제표,부채총계,2019.12.31 현재,168765448284.0,재무상태표
연결재무제표,자본금,2019.12.31 현재,2243733000.0,재무상태표
연결재무제표,이익잉여금,2019.12.31 현재,85733332452.0,재무상태표
연결재무제표,자본총계,2019.12.31 현재,457815913801.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.12.31,663713920904.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.12.31,120632414680.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,104749566588.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.12.31,79879069611.0,손익계산서
재무제표,유동자산,2019.12.31 현재,221728397142.0,재무상태표
재무제표,비유동자산,2019.12.31 현재,336248256572.0,재무상태표
재무제표,자산총계,2019.12.31 현재,557976653714.0,재무상태표
재무제표,유동부채,2019.12.31 현재,95474647319.0,재무상태표
재무제표,비유동부채,2019.12.31 현재,34019192426.0,재무상태표
재무제표,부채총계,2019.12.31 현재,129493839745.0,재무상태표
재무제표,자본금,2019.12.31 현재,2243733000.0,재무상태표
재무제표,이익잉여금,2019.12.31 현재,69841294636.0,재무상태표
재무제표,자본총계,2019.12.31 현재,428482813969.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.12.31,467988950681.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.12.31,68862799863.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,54835042626.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.12.31,41933133094.0,손익계산서
