개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.06.30 현재,38736712385.0,재무상태표
연결재무제표,비유동자산,2020.06.30 현재,46495908744.0,재무상태표
연결재무제표,자산총계,2020.06.30 현재,85232621129.0,재무상태표
연결재무제표,유동부채,2020.06.30 현재,23682212323.0,재무상태표
연결재무제표,비유동부채,2020.06.30 현재,2679832286.0,재무상태표
연결재무제표,부채총계,2020.06.30 현재,26362044609.0,재무상태표
연결재무제표,자본금,2020.06.30 현재,8058447500.0,재무상태표
연결재무제표,이익잉여금,2020.06.30 현재,28204746710.0,재무상태표
연결재무제표,자본총계,2020.06.30 현재,58870576520.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.06.30,13111094055.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.06.30,-761084168.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,-377534681.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.06.30,-30872709.0,손익계산서
재무제표,유동자산,2020.06.30 현재,46888320104.0,재무상태표
재무제표,비유동자산,2020.06.30 현재,37165798192.0,재무상태표
재무제표,자산총계,2020.06.30 현재,84054118296.0,재무상태표
재무제표,유동부채,2020.06.30 현재,17302806508.0,재무상태표
재무제표,비유동부채,2020.06.30 현재,2679832286.0,재무상태표
재무제표,부채총계,2020.06.30 현재,19982638794.0,재무상태표
재무제표,자본금,2020.06.30 현재,8058447500.0,재무상태표
재무제표,이익잉여금,2020.06.30 현재,33626370515.0,재무상태표
재무제표,자본총계,2020.06.30 현재,64071479502.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.06.30,9831870240.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.06.30,-722492706.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.06.30,-901792744.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.06.30,-555130772.0,손익계산서
