개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.12.31 현재,338939831803.0,재무상태표
연결재무제표,비유동자산,2018.12.31 현재,95228587455.0,재무상태표
연결재무제표,자산총계,2018.12.31 현재,434168419258.0,재무상태표
연결재무제표,유동부채,2018.12.31 현재,24449979752.0,재무상태표
연결재무제표,비유동부채,2018.12.31 현재,14560337867.0,재무상태표
연결재무제표,부채총계,2018.12.31 현재,39010317619.0,재무상태표
연결재무제표,자본금,2018.12.31 현재,16500000000.0,재무상태표
연결재무제표,이익잉여금,2018.12.31 현재,362144338949.0,재무상태표
연결재무제표,자본총계,2018.12.31 현재,395158101639.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.12.31,195253284769.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.12.31,7242336578.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,12676231466.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.12.31,9786975804.0,손익계산서
재무제표,유동자산,2018.12.31 현재,328686066499.0,재무상태표
재무제표,비유동자산,2018.12.31 현재,104622210143.0,재무상태표
재무제표,자산총계,2018.12.31 현재,433308276642.0,재무상태표
재무제표,유동부채,2018.12.31 현재,23555287920.0,재무상태표
재무제표,비유동부채,2018.12.31 현재,12607480557.0,재무상태표
재무제표,부채총계,2018.12.31 현재,36162768477.0,재무상태표
재무제표,자본금,2018.12.31 현재,16500000000.0,재무상태표
재무제표,이익잉여금,2018.12.31 현재,348705191945.0,재무상태표
재무제표,자본총계,2018.12.31 현재,397145508165.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.12.31,187940437393.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.12.31,7587291899.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,13195707974.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.12.31,9924640899.0,손익계산서
