개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.03.31 현재,524435791250.0,재무상태표
연결재무제표,비유동자산,2019.03.31 현재,990402701141.0,재무상태표
연결재무제표,자산총계,2019.03.31 현재,1514838492391.0,재무상태표
연결재무제표,유동부채,2019.03.31 현재,463931397034.0,재무상태표
연결재무제표,비유동부채,2019.03.31 현재,395278765866.0,재무상태표
연결재무제표,부채총계,2019.03.31 현재,859210162900.0,재무상태표
연결재무제표,자본금,2019.03.31 현재,30000000000.0,재무상태표
연결재무제표,이익잉여금,2019.03.31 현재,572290775531.0,재무상태표
연결재무제표,자본총계,2019.03.31 현재,655628329491.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.03.31,424811613213.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.03.31,14639105626.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,22107930137.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.03.31,17078879632.0,손익계산서
재무제표,유동자산,2019.03.31 현재,46217930744.0,재무상태표
재무제표,비유동자산,2019.03.31 현재,666938474101.0,재무상태표
재무제표,자산총계,2019.03.31 현재,713156404845.0,재무상태표
재무제표,유동부채,2019.03.31 현재,62601106265.0,재무상태표
재무제표,비유동부채,2019.03.31 현재,80884417750.0,재무상태표
재무제표,부채총계,2019.03.31 현재,143485524015.0,재무상태표
재무제표,자본금,2019.03.31 현재,30000000000.0,재무상태표
재무제표,이익잉여금,2019.03.31 현재,548026571840.0,재무상태표
재무제표,자본총계,2019.03.31 현재,569670880830.0,재무상태표
재무제표,영업이익,2019.01.01 ~ 2019.03.31,10799269532.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,14614265149.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.03.31,14174708251.0,손익계산서
