개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.09.30 현재,449269149756.0,재무상태표
연결재무제표,비유동자산,2018.09.30 현재,356417839544.0,재무상태표
연결재무제표,자산총계,2018.09.30 현재,805686989300.0,재무상태표
연결재무제표,유동부채,2018.09.30 현재,657710331523.0,재무상태표
연결재무제표,비유동부채,2018.09.30 현재,69250799343.0,재무상태표
연결재무제표,부채총계,2018.09.30 현재,726961130866.0,재무상태표
연결재무제표,자본금,2018.09.30 현재,25019977500.0,재무상태표
연결재무제표,이익잉여금,2018.09.30 현재,-22935261610.0,재무상태표
연결재무제표,자본총계,2018.09.30 현재,78725858434.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.09.30,51165646497.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.09.30,2033370697.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.09.30,470261982.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.09.30,38194731.0,손익계산서
재무제표,유동자산,2018.09.30 현재,99508085066.0,재무상태표
재무제표,비유동자산,2018.09.30 현재,78877006049.0,재무상태표
재무제표,자산총계,2018.09.30 현재,178385091115.0,재무상태표
재무제표,유동부채,2018.09.30 현재,94976403327.0,재무상태표
재무제표,비유동부채,2018.09.30 현재,28492686723.0,재무상태표
재무제표,부채총계,2018.09.30 현재,123469090050.0,재무상태표
재무제표,자본금,2018.09.30 현재,25019977500.0,재무상태표
재무제표,이익잉여금,2018.09.30 현재,-42575320171.0,재무상태표
재무제표,자본총계,2018.09.30 현재,54916001065.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.09.30,33258287894.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.09.30,1668930379.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.09.30,337532781.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.09.30,337532781.0,손익계산서
