개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2016.09.30 현재,51897691748.0,재무상태표
연결재무제표,비유동자산,2016.09.30 현재,153987125486.0,재무상태표
연결재무제표,자산총계,2016.09.30 현재,205884817234.0,재무상태표
연결재무제표,유동부채,2016.09.30 현재,20557469642.0,재무상태표
연결재무제표,비유동부채,2016.09.30 현재,14057129955.0,재무상태표
연결재무제표,부채총계,2016.09.30 현재,34614599597.0,재무상태표
연결재무제표,자본금,2016.09.30 현재,4543700200.0,재무상태표
연결재무제표,이익잉여금,2016.09.30 현재,164938221643.0,재무상태표
연결재무제표,자본총계,2016.09.30 현재,171270217637.0,재무상태표
연결재무제표,매출액,2016.01.01 ~ 2016.09.30,15158497538.0,손익계산서
연결재무제표,영업이익,2016.01.01 ~ 2016.09.30,424290477.0,손익계산서
연결재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,355415000.0,손익계산서
연결재무제표,당기순이익,2016.01.01 ~ 2016.09.30,347522636.0,손익계산서
재무제표,유동자산,2016.09.30 현재,66218259114.0,재무상태표
재무제표,비유동자산,2016.09.30 현재,116673562192.0,재무상태표
재무제표,자산총계,2016.09.30 현재,182891821306.0,재무상태표
재무제표,유동부채,2016.09.30 현재,5227422828.0,재무상태표
재무제표,비유동부채,2016.09.30 현재,4131924291.0,재무상태표
재무제표,부채총계,2016.09.30 현재,9359347119.0,재무상태표
재무제표,자본금,2016.09.30 현재,4543700200.0,재무상태표
재무제표,이익잉여금,2016.09.30 현재,167709853211.0,재무상태표
재무제표,자본총계,2016.09.30 현재,173532474187.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.09.30,11714202138.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.09.30,1202379211.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,1073464186.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.09.30,1073464186.0,손익계산서
