개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.03.31 현재,1015057573225.0,재무상태표
연결재무제표,비유동자산,2020.03.31 현재,1451034910437.0,재무상태표
연결재무제표,자산총계,2020.03.31 현재,2466092483662.0,재무상태표
연결재무제표,유동부채,2020.03.31 현재,928380495584.0,재무상태표
연결재무제표,비유동부채,2020.03.31 현재,657270018391.0,재무상태표
연결재무제표,부채총계,2020.03.31 현재,1585650513975.0,재무상태표
연결재무제표,자본금,2020.03.31 현재,135996670000.0,재무상태표
연결재무제표,이익잉여금,2020.03.31 현재,227421139475.0,재무상태표
연결재무제표,자본총계,2020.03.31 현재,880441969687.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.03.31,408720837683.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.03.31,22865974491.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,5336168204.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.03.31,-4586485236.0,손익계산서
재무제표,유동자산,2020.03.31 현재,824570291213.0,재무상태표
재무제표,비유동자산,2020.03.31 현재,1065315484131.0,재무상태표
재무제표,자산총계,2020.03.31 현재,1889885775344.0,재무상태표
재무제표,유동부채,2020.03.31 현재,696943171900.0,재무상태표
재무제표,비유동부채,2020.03.31 현재,187382509206.0,재무상태표
재무제표,부채총계,2020.03.31 현재,884325681106.0,재무상태표
재무제표,자본금,2020.03.31 현재,135996670000.0,재무상태표
재무제표,이익잉여금,2020.03.31 현재,317446913346.0,재무상태표
재무제표,자본총계,2020.03.31 현재,1005560094238.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.03.31,349510013809.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.03.31,26061734202.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,41584961292.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.03.31,31154546276.0,손익계산서
