개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.12.31 현재,144932675145.0,재무상태표
연결재무제표,비유동자산,2019.12.31 현재,109337648279.0,재무상태표
연결재무제표,자산총계,2019.12.31 현재,254270323424.0,재무상태표
연결재무제표,유동부채,2019.12.31 현재,119449827406.0,재무상태표
연결재무제표,비유동부채,2019.12.31 현재,2069712102.0,재무상태표
연결재무제표,부채총계,2019.12.31 현재,121519539508.0,재무상태표
연결재무제표,자본금,2019.12.31 현재,10810709000.0,재무상태표
연결재무제표,이익잉여금,2019.12.31 현재,85863718149.0,재무상태표
연결재무제표,자본총계,2019.12.31 현재,132750783916.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.12.31,284492014820.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.12.31,13137160962.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,-4126766137.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.12.31,-1807468461.0,손익계산서
재무제표,유동자산,2019.12.31 현재,107978256147.0,재무상태표
재무제표,비유동자산,2019.12.31 현재,83348265170.0,재무상태표
재무제표,자산총계,2019.12.31 현재,191326521317.0,재무상태표
재무제표,유동부채,2019.12.31 현재,96735833821.0,재무상태표
재무제표,비유동부채,2019.12.31 현재,1952794151.0,재무상태표
재무제표,부채총계,2019.12.31 현재,98688627972.0,재무상태표
재무제표,자본금,2019.12.31 현재,10810709000.0,재무상태표
재무제표,이익잉여금,2019.12.31 현재,45882505219.0,재무상태표
재무제표,자본총계,2019.12.31 현재,92637893345.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.12.31,130548770988.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.12.31,811091794.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,-18569715271.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.12.31,-14095350267.0,손익계산서
