개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.03.31 현재,811008418646.0,재무상태표
연결재무제표,비유동자산,2019.03.31 현재,945136407179.0,재무상태표
연결재무제표,자산총계,2019.03.31 현재,1756144825825.0,재무상태표
연결재무제표,유동부채,2019.03.31 현재,287887374412.0,재무상태표
연결재무제표,비유동부채,2019.03.31 현재,92787247216.0,재무상태표
연결재무제표,부채총계,2019.03.31 현재,380674621628.0,재무상태표
연결재무제표,자본금,2019.03.31 현재,129000000000.0,재무상태표
연결재무제표,이익잉여금,2019.03.31 현재,943510538922.0,재무상태표
연결재무제표,자본총계,2019.03.31 현재,1375470204197.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.03.31,326636525325.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.03.31,37683370289.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,51660552988.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.03.31,40840400874.0,손익계산서
재무제표,유동자산,2019.03.31 현재,808535379635.0,재무상태표
재무제표,비유동자산,2019.03.31 현재,891573946043.0,재무상태표
재무제표,자산총계,2019.03.31 현재,1700109325678.0,재무상태표
재무제표,유동부채,2019.03.31 현재,286303488960.0,재무상태표
재무제표,비유동부채,2019.03.31 현재,92538853703.0,재무상태표
재무제표,부채총계,2019.03.31 현재,378842342663.0,재무상태표
재무제표,자본금,2019.03.31 현재,129000000000.0,재무상태표
재무제표,이익잉여금,2019.03.31 현재,867502999598.0,재무상태표
재무제표,자본총계,2019.03.31 현재,1321266983015.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.03.31,327255571440.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.03.31,37848828158.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,106436390203.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.03.31,86467908673.0,손익계산서
