개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.12.31 현재,381127761239.0,재무상태표
연결재무제표,비유동자산,2018.12.31 현재,219226019145.0,재무상태표
연결재무제표,자산총계,2018.12.31 현재,600353780384.0,재무상태표
연결재무제표,유동부채,2018.12.31 현재,261197052511.0,재무상태표
연결재무제표,비유동부채,2018.12.31 현재,56889241382.0,재무상태표
연결재무제표,부채총계,2018.12.31 현재,318086293893.0,재무상태표
연결재무제표,자본금,2018.12.31 현재,17200000000.0,재무상태표
연결재무제표,이익잉여금,2018.12.31 현재,245664372449.0,재무상태표
연결재무제표,자본총계,2018.12.31 현재,282267486491.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.12.31,910809613679.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.12.31,14354090860.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,12323327512.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.12.31,8496107438.0,손익계산서
재무제표,유동자산,2018.12.31 현재,289757186379.0,재무상태표
재무제표,비유동자산,2018.12.31 현재,207666923061.0,재무상태표
재무제표,자산총계,2018.12.31 현재,497424109440.0,재무상태표
재무제표,유동부채,2018.12.31 현재,212248056275.0,재무상태표
재무제표,비유동부채,2018.12.31 현재,52010636155.0,재무상태표
재무제표,부채총계,2018.12.31 현재,264258692430.0,재무상태표
재무제표,자본금,2018.12.31 현재,17200000000.0,재무상태표
재무제표,이익잉여금,2018.12.31 현재,193200452327.0,재무상태표
재무제표,자본총계,2018.12.31 현재,233165417010.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.12.31,772372911175.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.12.31,9390211172.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,11301765246.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.12.31,8899098528.0,손익계산서
