개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.09.30 현재,12369828487.0,재무상태표
연결재무제표,비유동자산,2020.09.30 현재,8479952942.0,재무상태표
연결재무제표,자산총계,2020.09.30 현재,20849781429.0,재무상태표
연결재무제표,유동부채,2020.09.30 현재,11136143046.0,재무상태표
연결재무제표,비유동부채,2020.09.30 현재,1350505311.0,재무상태표
연결재무제표,부채총계,2020.09.30 현재,12486648357.0,재무상태표
연결재무제표,자본금,2020.09.30 현재,14765297000.0,재무상태표
연결재무제표,이익잉여금,2020.09.30 현재,-79041627560.0,재무상태표
연결재무제표,자본총계,2020.09.30 현재,8363133072.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.09.30,1369913427.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.09.30,-541142554.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,-428785197.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.09.30,-428785606.0,손익계산서
재무제표,유동자산,2020.09.30 현재,12369830867.0,재무상태표
재무제표,비유동자산,2020.09.30 현재,8750995185.0,재무상태표
재무제표,자산총계,2020.09.30 현재,21120826052.0,재무상태표
재무제표,유동부채,2020.09.30 현재,11386097228.0,재무상태표
재무제표,비유동부채,2020.09.30 현재,809848326.0,재무상태표
재무제표,부채총계,2020.09.30 현재,12195945554.0,재무상태표
재무제표,자본금,2020.09.30 현재,14765297000.0,재무상태표
재무제표,이익잉여금,2020.09.30 현재,-80279553922.0,재무상태표
재무제표,자본총계,2020.09.30 현재,8924880498.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.09.30,1378286968.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.09.30,-699740896.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,-687395748.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.09.30,-687395748.0,손익계산서
