개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.03.31 현재,12792344024.0,재무상태표
연결재무제표,비유동자산,2020.03.31 현재,48786412740.0,재무상태표
연결재무제표,자산총계,2020.03.31 현재,61578756764.0,재무상태표
연결재무제표,유동부채,2020.03.31 현재,6212194871.0,재무상태표
연결재무제표,비유동부채,2020.03.31 현재,244455447.0,재무상태표
연결재무제표,부채총계,2020.03.31 현재,6456650318.0,재무상태표
연결재무제표,자본금,2020.03.31 현재,17812622500.0,재무상태표
연결재무제표,이익잉여금,2020.03.31 현재,-1966540995.0,재무상태표
연결재무제표,자본총계,2020.03.31 현재,55122106446.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.03.31,4419488953.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.03.31,478121780.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,1242812479.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.03.31,1242812479.0,손익계산서
재무제표,유동자산,2020.03.31 현재,12234669436.0,재무상태표
재무제표,비유동자산,2020.03.31 현재,49149749601.0,재무상태표
재무제표,자산총계,2020.03.31 현재,61384419037.0,재무상태표
재무제표,유동부채,2020.03.31 현재,6112822093.0,재무상태표
재무제표,비유동부채,2020.03.31 현재,163497041.0,재무상태표
재무제표,부채총계,2020.03.31 현재,6276319134.0,재무상태표
재무제표,자본금,2020.03.31 현재,17812622500.0,재무상태표
재무제표,이익잉여금,2020.03.31 현재,-1980547538.0,재무상태표
재무제표,자본총계,2020.03.31 현재,55108099903.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.03.31,4312119653.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.03.31,472653203.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.03.31,1234434949.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.03.31,1234434949.0,손익계산서
