개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2021.09.30 현재,285234632367.0,재무상태표
연결재무제표,비유동자산,2021.09.30 현재,555649174545.0,재무상태표
연결재무제표,자산총계,2021.09.30 현재,840883806912.0,재무상태표
연결재무제표,유동부채,2021.09.30 현재,155575420107.0,재무상태표
연결재무제표,비유동부채,2021.09.30 현재,18131681789.0,재무상태표
연결재무제표,부채총계,2021.09.30 현재,173707101896.0,재무상태표
연결재무제표,자본금,2021.09.30 현재,25756222000.0,재무상태표
연결재무제표,이익잉여금,2021.09.30 현재,94391391675.0,재무상태표
연결재무제표,자본총계,2021.09.30 현재,667176705016.0,재무상태표
연결재무제표,매출액,2021.01.01 ~ 2021.09.30,255679135311.0,손익계산서
연결재무제표,영업이익,2021.01.01 ~ 2021.09.30,25672584711.0,손익계산서
연결재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.09.30,29752907118.0,손익계산서
연결재무제표,당기순이익,2021.01.01 ~ 2021.09.30,22749523462.0,손익계산서
재무제표,유동자산,2021.09.30 현재,276333593916.0,재무상태표
재무제표,비유동자산,2021.09.30 현재,570629218469.0,재무상태표
재무제표,자산총계,2021.09.30 현재,846962812385.0,재무상태표
재무제표,유동부채,2021.09.30 현재,154177345603.0,재무상태표
재무제표,비유동부채,2021.09.30 현재,18047026395.0,재무상태표
재무제표,부채총계,2021.09.30 현재,172224371998.0,재무상태표
재무제표,자본금,2021.09.30 현재,25756222000.0,재무상태표
재무제표,이익잉여금,2021.09.30 현재,97637339995.0,재무상태표
재무제표,자본총계,2021.09.30 현재,674738440387.0,재무상태표
재무제표,매출액,2021.01.01 ~ 2021.09.30,253981936371.0,손익계산서
재무제표,영업이익,2021.01.01 ~ 2021.09.30,26102437411.0,손익계산서
재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.09.30,30097963502.0,손익계산서
재무제표,당기순이익,2021.01.01 ~ 2021.09.30,23125278367.0,손익계산서
