개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2016.06.30 현재,218262283473.0,재무상태표
연결재무제표,비유동자산,2016.06.30 현재,107898456188.0,재무상태표
연결재무제표,자산총계,2016.06.30 현재,326160739661.0,재무상태표
연결재무제표,유동부채,2016.06.30 현재,178251284923.0,재무상태표
연결재무제표,비유동부채,2016.06.30 현재,52761654701.0,재무상태표
연결재무제표,부채총계,2016.06.30 현재,231012939624.0,재무상태표
연결재무제표,자본금,2016.06.30 현재,5803464500.0,재무상태표
연결재무제표,이익잉여금,2016.06.30 현재,48117877618.0,재무상태표
연결재무제표,자본총계,2016.06.30 현재,95147800037.0,재무상태표
연결재무제표,매출액,2016.01.01 ~ 2016.06.30,86908958541.0,손익계산서
연결재무제표,영업이익,2016.01.01 ~ 2016.06.30,1114309188.0,손익계산서
연결재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.06.30,628199900.0,손익계산서
연결재무제표,당기순이익,2016.01.01 ~ 2016.06.30,759724007.0,손익계산서
재무제표,유동자산,2016.06.30 현재,201383128082.0,재무상태표
재무제표,비유동자산,2016.06.30 현재,64277005716.0,재무상태표
재무제표,자산총계,2016.06.30 현재,265660133798.0,재무상태표
재무제표,유동부채,2016.06.30 현재,148327455148.0,재무상태표
재무제표,비유동부채,2016.06.30 현재,21671183572.0,재무상태표
재무제표,부채총계,2016.06.30 현재,169998638720.0,재무상태표
재무제표,이익잉여금,2016.06.30 현재,48100072297.0,재무상태표
재무제표,자본총계,2016.06.30 현재,95661495078.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.06.30,83712936653.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.06.30,511550181.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.06.30,-112315121.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.06.30,-47358272.0,손익계산서
