개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2017.09.30 현재,28475999848.0,재무상태표
재무제표,비유동자산,2017.09.30 현재,31110411666.0,재무상태표
재무제표,자산총계,2017.09.30 현재,59586411514.0,재무상태표
재무제표,유동부채,2017.09.30 현재,7222637929.0,재무상태표
재무제표,비유동부채,2017.09.30 현재,2029141476.0,재무상태표
재무제표,부채총계,2017.09.30 현재,9251779405.0,재무상태표
재무제표,자본금,2017.09.30 현재,8031204500.0,재무상태표
재무제표,이익잉여금,2017.09.30 현재,38112048100.0,재무상태표
재무제표,자본총계,2017.09.30 현재,50334632109.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.09.30,12505925573.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.09.30,623042074.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.09.30,683406266.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.09.30,666053954.0,손익계산서
