개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2017.12.31 현재,133303963682.0,재무상태표
연결재무제표,비유동자산,2017.12.31 현재,29199288290.0,재무상태표
연결재무제표,자산총계,2017.12.31 현재,162503251972.0,재무상태표
연결재무제표,유동부채,2017.12.31 현재,111893531098.0,재무상태표
연결재무제표,비유동부채,2017.12.31 현재,15523354000.0,재무상태표
연결재무제표,부채총계,2017.12.31 현재,127416885098.0,재무상태표
연결재무제표,자본금,2017.12.31 현재,6092233000.0,재무상태표
연결재무제표,이익잉여금,2017.12.31 현재,17709055947.0,재무상태표
연결재무제표,자본총계,2017.12.31 현재,35086366874.0,재무상태표
연결재무제표,매출액,2017.01.01 ~ 2017.12.31,258081454493.0,손익계산서
연결재무제표,영업이익,2017.01.01 ~ 2017.12.31,-403782867.0,손익계산서
연결재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.12.31,-4577652968.0,손익계산서
연결재무제표,당기순이익,2017.01.01 ~ 2017.12.31,-4577652968.0,손익계산서
재무제표,유동자산,2017.12.31 현재,132841859914.0,재무상태표
재무제표,비유동자산,2017.12.31 현재,29311618290.0,재무상태표
재무제표,자산총계,2017.12.31 현재,162153478204.0,재무상태표
재무제표,유동부채,2017.12.31 현재,111495057457.0,재무상태표
재무제표,비유동부채,2017.12.31 현재,15523354000.0,재무상태표
재무제표,부채총계,2017.12.31 현재,127018411457.0,재무상태표
재무제표,자본금,2017.12.31 현재,6092233000.0,재무상태표
재무제표,이익잉여금,2017.12.31 현재,17754835580.0,재무상태표
재무제표,자본총계,2017.12.31 현재,35135066747.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.12.31,258081454493.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.12.31,-363716281.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.12.31,-4736508408.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.12.31,-4736508408.0,손익계산서
