개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.06.30 현재,155132444009.0,재무상태표
연결재무제표,비유동자산,2019.06.30 현재,75710102365.0,재무상태표
연결재무제표,자산총계,2019.06.30 현재,230842546374.0,재무상태표
연결재무제표,유동부채,2019.06.30 현재,31511940603.0,재무상태표
연결재무제표,비유동부채,2019.06.30 현재,14526991811.0,재무상태표
연결재무제표,부채총계,2019.06.30 현재,46038932414.0,재무상태표
연결재무제표,자본금,2019.06.30 현재,10000000000.0,재무상태표
연결재무제표,이익잉여금,2019.06.30 현재,165742636746.0,재무상태표
연결재무제표,자본총계,2019.06.30 현재,184803613960.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.06.30,77994450886.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.06.30,6323289215.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,6956453018.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.06.30,5081158627.0,손익계산서
재무제표,유동자산,2019.06.30 현재,115997605889.0,재무상태표
재무제표,비유동자산,2019.06.30 현재,55529549619.0,재무상태표
재무제표,자산총계,2019.06.30 현재,171527155508.0,재무상태표
재무제표,유동부채,2019.06.30 현재,13225299111.0,재무상태표
재무제표,비유동부채,2019.06.30 현재,3394844945.0,재무상태표
재무제표,부채총계,2019.06.30 현재,16620144056.0,재무상태표
재무제표,자본금,2019.06.30 현재,10000000000.0,재무상태표
재무제표,이익잉여금,2019.06.30 현재,142701031420.0,재무상태표
재무제표,자본총계,2019.06.30 현재,154907011452.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.06.30,61041615071.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.06.30,4044020506.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,4636045572.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.06.30,3625384934.0,손익계산서
