개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2021.09.30 현재,37706558365.0,재무상태표
재무제표,비유동자산,2021.09.30 현재,23067262744.0,재무상태표
재무제표,자산총계,2021.09.30 현재,60773821109.0,재무상태표
재무제표,유동부채,2021.09.30 현재,7261081836.0,재무상태표
재무제표,비유동부채,2021.09.30 현재,1512454646.0,재무상태표
재무제표,부채총계,2021.09.30 현재,8773536482.0,재무상태표
재무제표,자본금,2021.09.30 현재,4196500000.0,재무상태표
재무제표,이익잉여금,2021.09.30 현재,30969569308.0,재무상태표
재무제표,자본총계,2021.09.30 현재,52000284627.0,재무상태표
재무제표,매출액,2021.01.01 ~ 2021.09.30,13666352531.0,손익계산서
재무제표,영업이익,2021.01.01 ~ 2021.09.30,1226362431.0,손익계산서
재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.09.30,1592131385.0,손익계산서
재무제표,당기순이익,2021.01.01 ~ 2021.09.30,1301311042.0,손익계산서
