개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.12.31 현재,30699930147.0,재무상태표
연결재무제표,비유동자산,2018.12.31 현재,17572177618.0,재무상태표
연결재무제표,자산총계,2018.12.31 현재,48272107765.0,재무상태표
연결재무제표,유동부채,2018.12.31 현재,11521185419.0,재무상태표
연결재무제표,비유동부채,2018.12.31 현재,4351600886.0,재무상태표
연결재무제표,부채총계,2018.12.31 현재,15872786305.0,재무상태표
연결재무제표,자본금,2018.12.31 현재,7339503500.0,재무상태표
연결재무제표,이익잉여금,2018.12.31 현재,10679875466.0,재무상태표
연결재무제표,자본총계,2018.12.31 현재,32399321460.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.12.31,35975303183.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.12.31,3232604113.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,3786740190.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.12.31,3559060108.0,손익계산서
재무제표,유동자산,2018.12.31 현재,30684058264.0,재무상태표
재무제표,비유동자산,2018.12.31 현재,17607797001.0,재무상태표
재무제표,자산총계,2018.12.31 현재,48291855265.0,재무상태표
재무제표,유동부채,2018.12.31 현재,11521020419.0,재무상태표
재무제표,비유동부채,2018.12.31 현재,4351600886.0,재무상태표
재무제표,부채총계,2018.12.31 현재,15872621305.0,재무상태표
재무제표,자본금,2018.12.31 현재,7339503500.0,재무상태표
재무제표,이익잉여금,2018.12.31 현재,10510087687.0,재무상태표
재무제표,자본총계,2018.12.31 현재,32419233960.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.12.31,35925283615.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.12.31,3305011346.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,3871031787.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.12.31,3631624656.0,손익계산서
