Date,Open,High,Low,Close,Volume,Change
1999-01-06,3668,3668,3668,3668,0,
1999-01-07,4215,4215,4215,4215,600,0.1491275899672846
1999-01-08,4839,4839,4839,4839,231800,0.14804270462633462
1999-01-11,5550,5559,5377,5559,1552600,0.14879107253564783
1999-01-12,5833,5878,5195,5568,915900,0.0016189962223420729
1999-01-13,5550,5714,5468,5468,303300,-0.01795977011494254
1999-01-14,5241,5559,5241,5468,288400,0.0
1999-01-15,5468,5605,5468,5550,131000,0.014996342355523051
1999-01-18,5605,6371,5605,6060,589700,0.09189189189189184
1999-01-19,5933,6088,5842,6033,226200,-0.004455445544554459
1999-01-20,5915,6106,5888,5905,215200,-0.021216641803414538
1999-01-21,6015,6015,5477,5559,272500,-0.05859441151566469
1999-01-22,5468,5559,5359,5422,136900,-0.024644720273430454
1999-01-25,5468,5468,5122,5185,59900,-0.04371080781999259
1999-01-26,5241,5468,5204,5240,91900,0.01060752169720347
1999-01-27,5241,5651,5241,5650,99300,0.0782442748091603
1999-01-28,5696,5696,5559,5650,83800,0.0
1999-01-29,5696,5696,5523,5650,90700,0.0
1999-02-01,5651,5696,5468,5650,85000,0.0
1999-02-02,5532,5651,5532,5559,64400,-0.01610619469026553
1999-02-03,5605,5632,5487,5513,75000,-0.008274869580859878
1999-02-04,5468,5532,5414,5468,72600,-0.00816252494104841
1999-02-05,5477,5514,5405,5468,23400,0.0
1999-02-08,5559,5605,5423,5441,61600,-0.004937820043891761
1999-02-09,5377,5468,5286,5459,38900,0.003308215401580661
1999-02-10,5487,5487,5295,5395,95100,-0.011723758930207051
1999-02-11,5541,5541,5386,5422,18800,0.005004633920296486
1999-02-12,5423,5541,5423,5468,46100,0.008483954260420479
1999-02-18,5386,5459,5377,5459,17800,-0.001645940014630587
1999-02-19,5195,5377,5195,5358,12000,-0.018501557061732954
1999-02-22,5286,5423,5286,5331,22900,-0.0050391937290034106
1999-02-23,5332,5450,5332,5368,136100,0.0069405364847121565
1999-02-24,5304,5368,5286,5286,20700,-0.01527570789865873
1999-02-25,5149,5204,5104,5194,25400,-0.017404464623533844
1999-02-26,5195,5459,5195,5459,37800,0.05102040816326525
1999-03-02,5468,5550,5386,5386,68800,-0.013372412529767397
1999-03-03,5377,5423,5377,5386,36900,0.0
1999-03-04,5432,5514,5395,5513,33200,0.02357965094689929
1999-03-05,5423,5514,5423,5468,18600,-0.00816252494104841
1999-03-08,5395,5532,5395,5532,33400,0.011704462326261877
1999-03-09,5432,5432,5395,5395,10900,-0.024765003615328962
1999-03-10,5377,5441,5332,5377,38400,-0.003336422613531065
1999-03-11,5377,5559,5377,5468,77000,0.016923935279895774
1999-03-12,5468,5468,5332,5331,52100,-0.025054864667154342
1999-03-15,5332,5514,5332,5377,40600,0.008628775089101426
1999-03-16,5377,5468,5350,5377,37000,0.0
1999-03-17,5386,5405,5295,5377,56800,0.0
1999-03-18,5423,5468,5377,5422,64900,0.00836897898456379
1999-03-19,5423,5432,5386,5422,50000,0.0
1999-03-22,5286,5514,5286,5422,12000,0.0
1999-03-23,5468,5468,5423,5422,29300,0.0
1999-03-24,5468,5888,5377,5750,106500,0.060494282552563616
1999-03-25,5733,5979,5614,5832,95200,0.014260869565217327
1999-03-26,5842,5842,5651,5650,27300,-0.031207133058984926
1999-03-29,5651,5651,5468,5468,42200,-0.03221238938053095
1999-03-30,5559,5651,5468,5605,110300,0.025054864667154453
1999-03-31,5605,5696,5559,5605,25600,0.0
1999-04-01,5687,6106,5669,5741,153300,0.024264049955396993
1999-04-02,5833,5915,5760,5878,94500,0.02386343842536154
1999-04-06,5924,6653,5924,6644,220800,0.13031643416127925
1999-04-07,6526,6562,6380,6470,73100,-0.02618904274533418
1999-04-08,6562,6562,6380,6552,182000,0.01267387944358589
1999-04-09,6444,6562,6380,6470,133500,-0.01251526251526247
1999-04-12,6480,6480,6115,6197,42000,-0.04219474497681608
1999-04-13,6024,6170,6015,6060,212300,-0.022107471357108333
1999-04-14,6061,6516,6061,6334,197500,0.04521452145214511
1999-04-15,6270,6380,6243,6334,80100,0.0
1999-04-16,6334,6334,6106,6288,89300,-0.007262393432270309
1999-04-19,6197,6380,6197,6279,132000,-0.0014312977099236734
1999-04-20,6380,6516,6334,6379,48000,0.015926102882624527
1999-04-21,6380,6380,6106,6288,55100,-0.014265558865025896
1999-04-22,6197,6289,6033,6078,12100,-0.033396946564885455
1999-04-23,6079,6279,6079,6243,80200,0.027147087857847918
1999-04-26,6188,6380,6170,6379,52900,0.021784398526349502
1999-04-27,6471,6471,6243,6243,46000,-0.021319956105972704
1999-04-28,6243,6462,6115,6288,105100,0.007208073041806928
1999-04-29,6334,6835,6252,6470,303600,0.028944020356234113
1999-04-30,6653,6972,6580,6653,250300,0.0282843894899536
1999-05-03,6653,6835,6608,6653,256100,0.0
1999-05-04,6753,7546,6653,7382,356600,0.10957462798737416
1999-05-06,7701,8385,7574,8020,558100,0.08642644269845579
1999-05-07,9114,9205,8385,9205,1692300,0.14775561097256862
1999-05-10,8111,8932,8111,8749,526100,-0.04953829440521451
1999-05-11,8841,9023,8294,8384,359100,-0.04171905360612638
1999-05-12,8066,8294,7565,7564,194700,-0.09780534351145043
1999-05-13,7710,8002,7601,7792,243700,0.030142781597038537
1999-05-14,7565,7747,7018,7473,120900,-0.040939425051334744
1999-05-17,7018,7273,6608,6653,115900,-0.10972835541281944
1999-05-18,6653,6945,6653,6835,129500,0.027356079963926083
1999-05-19,6972,7291,6972,7017,103500,0.026627651792245688
1999-05-20,7109,7109,6753,6953,165500,-0.00912070685478128
1999-05-21,6954,7246,6763,7008,51100,0.007910254566374286
1999-05-24,7018,7054,6881,7017,69000,0.0012842465753424293
1999-05-25,7018,7127,7009,7108,45700,0.012968505059142155
1999-05-26,7200,7701,7200,7628,70400,0.07315700619020826
1999-05-27,7610,8066,7565,7610,83000,-0.0023597273203985747
1999-05-28,7747,7929,7683,7746,51100,0.01787122207621561
1999-05-31,7747,7929,7483,7655,75700,-0.011747998967208906
1999-06-01,7492,7738,7492,7737,224600,0.01071195297191374
1999-06-02,7747,8093,7747,7828,66300,0.011761664727930832
1999-06-03,7656,7792,7492,7610,67700,-0.027848748083801778
1999-06-04,7565,7738,7428,7637,79700,0.0035479632063075695
1999-06-07,7729,7729,7337,7391,116800,-0.0322116014141679
1999-06-08,7473,7738,7382,7382,112500,-0.0012176971992964303
1999-06-09,7656,7656,7337,7382,56000,0.0
1999-06-10,7200,7565,7200,7555,52800,0.023435383364941664
1999-06-11,7528,7929,7382,7929,122900,0.04950363997352736
1999-06-14,7847,7929,7765,7883,106100,-0.005801488207844652
1999-06-15,7838,7929,7437,7655,136600,-0.02892299885830263
1999-06-16,7656,8203,7565,7883,211900,0.029784454604833366
1999-06-17,8203,9059,8203,9059,467060,0.14918178358492962
1999-06-18,8841,9570,8777,9113,193800,0.0059609228391654945
1999-06-21,9205,9205,8749,9022,100200,-0.0099857346647646
1999-06-22,8850,9843,8850,9205,161800,0.020283750831301184
1999-06-23,9296,9980,9114,9706,209300,0.05442694187941344
1999-06-24,9661,9843,9296,9569,120900,-0.014114980424479673
1999-06-25,9706,9980,9296,9569,92000,0.0
1999-06-28,8841,9387,8841,9341,152000,-0.02382694116417594
