Date,Open,High,Low,Close,Volume,Change
2015-12-09,10055,10080,10040,10080,22,
2015-12-10,10105,10220,10105,10220,111,0.01388888888888884
2015-12-11,10085,10085,10085,10085,2,-0.013209393346379605
2015-12-14,10225,10365,10190,10260,388,0.017352503718393697
2015-12-15,10480,10480,10480,10480,0,0.021442495126705596
2015-12-16,10205,10205,9885,9885,5,-0.056774809160305306
2015-12-17,9815,9815,9815,9815,0,-0.0070814365199797225
2015-12-18,9815,9815,9815,9815,0,0.0
2015-12-21,9815,9815,9675,9675,200,-0.01426388181355065
2015-12-22,9760,9760,9580,9580,202,-0.009819121447028456
2015-12-23,9455,9455,9455,9455,3,-0.013048016701461385
2015-12-24,9485,9485,9485,9485,0,0.0031729243786355887
2015-12-28,9680,9680,9680,9680,7,0.020558777016341567
2015-12-29,9720,9720,9720,9720,300,0.004132231404958775
2015-12-30,9650,9650,9650,9650,0,-0.007201646090534974
2016-01-04,9700,9700,9620,9655,1100,0.0005181347150258198
2016-01-05,9655,9655,9655,9655,0,0.0
2016-01-06,9725,9725,9725,9725,300,0.0072501294665976435
2016-01-07,9930,9930,9930,9930,0,0.02107969151670952
2016-01-08,9985,9985,9980,9980,20000,0.0050352467270895485
2016-01-11,9705,9705,9705,9705,0,-0.02755511022044088
2016-01-12,9535,9535,9535,9535,11,-0.017516743946419333
2016-01-13,9440,9440,9440,9440,0,-0.009963293130571538
2016-01-14,9605,9605,9605,9605,0,0.017478813559322015
2016-01-15,9680,9680,9680,9680,40,0.007808433107756363
2016-01-18,9745,9745,9745,9745,0,0.0067148760330577595
2016-01-19,9835,9835,9835,9835,0,0.009235505387378051
2016-01-20,9965,10115,9965,10090,455,0.025927808845958245
2016-01-21,9980,9980,9720,9720,56,-0.03666997026759167
2016-01-22,9695,9855,9695,9750,353,0.0030864197530864335
2016-01-25,9530,9530,9500,9500,158,-0.02564102564102566
2016-01-26,9770,9770,9770,9770,3,0.028421052631578902
2016-01-27,9620,9620,9620,9620,3,-0.015353121801433
2016-01-28,9705,9705,9705,9705,0,0.008835758835758822
2016-01-29,9640,9640,9640,9640,0,-0.006697578567748552
2016-02-01,9510,9510,9510,9510,3,-0.013485477178423189
2016-02-02,9645,9645,9645,9645,0,0.014195583596214423
2016-02-03,9605,9605,9605,9605,0,-0.00414722654224986
2016-02-04,8910,8910,8910,8910,0,-0.07235814679854247
2016-02-05,8990,8990,8990,8990,21,0.008978675645342271
2016-02-11,9455,9455,9455,9455,0,0.051724137931034475
2016-02-12,9705,9705,9705,9705,0,0.026441036488630276
2016-02-15,9680,9680,9680,9680,0,-0.0025759917568263235
2016-02-16,9305,9305,9305,9305,0,-0.038739669421487655
2016-02-17,9355,9355,9250,9355,10,0.005373455131649552
2016-02-18,9235,9265,9235,9235,114,-0.01282736504543025
2016-02-19,9135,9135,9035,9035,212,-0.021656740660530582
2016-02-22,9070,9070,8960,8990,205,-0.004980630879911407
2016-02-23,8785,8785,8740,8750,8,-0.026696329254727424
2016-02-24,8815,8815,8815,8815,0,0.00742857142857134
2016-02-25,8740,8785,8740,8785,2,-0.003403289846852009
2016-02-26,8860,8860,8860,8860,9,0.008537279453614044
2016-02-29,8750,8750,8750,8750,230,-0.01241534988713322
2016-03-02,8585,8585,8455,8475,112,-0.03142857142857147
2016-03-03,8535,8540,8510,8510,127,0.004129793510324387
2016-03-04,8580,8660,8575,8660,24,0.01762632197414815
2016-03-07,8450,8490,8445,8490,844,-0.019630484988452657
2016-03-08,8520,8590,8520,8550,805,0.007067137809187329
2016-03-09,8585,8705,8585,8705,1137,0.018128654970760216
2016-03-10,8585,8585,8455,8455,1201,-0.028719126938541062
2016-03-11,8500,8540,8500,8540,3,0.010053222945002993
2016-03-14,8465,8465,8445,8445,2,-0.011124121779859442
2016-03-15,8475,8475,8465,8465,1200,0.002368265245707546
2016-03-16,8585,8585,8570,8570,2,0.012404016538688722
2016-03-17,8255,8255,8215,8230,814,-0.03967327887981331
2016-03-18,8200,8235,8200,8225,1957,-0.0006075334143378353
2016-03-21,8110,8110,8110,8110,677,-0.013981762917933183
2016-03-22,8220,8260,8220,8260,3,0.018495684340320562
2016-03-23,8220,8220,8220,8220,0,-0.004842615012106588
2016-03-24,8230,8230,8135,8135,202,-0.010340632603406341
2016-03-25,8125,8125,8015,8015,7,-0.014751075599262475
2016-03-28,8000,8045,8000,8005,13,-0.0012476606363068798
2016-03-29,7950,7950,7840,7840,39,-0.0206121174266084
2016-03-30,7700,7705,7645,7645,55,-0.024872448979591844
2016-03-31,7715,7715,7715,7715,0,0.00915631131458472
2016-04-01,7815,7815,7730,7730,19,0.0019442644199612058
2016-04-04,7600,7930,7600,7920,49,0.024579560155239433
2016-04-05,7935,7940,7935,7940,117,0.002525252525252597
2016-04-06,7890,7890,7890,7890,1,-0.006297229219143552
2016-04-07,7805,7805,7805,7805,1,-0.010773130544993625
2016-04-08,7960,7960,7840,7840,2,0.004484304932735439
2016-04-11,7840,7840,7840,7840,0,0.0
2016-04-12,7825,7825,7825,7825,0,-0.001913265306122458
2016-04-14,7735,7735,7630,7630,42,-0.024920127795527103
2016-04-15,7835,7905,7835,7905,6,0.03604193971166447
2016-04-18,8045,8045,7905,8045,116,0.017710309930423884
2016-04-19,7875,8030,7850,8030,193,-0.0018645121193288094
2016-04-20,8030,8165,8030,8165,103,0.01681195516811962
2016-04-21,8225,8260,8135,8135,4,-0.003674219228413933
2016-04-22,8135,8235,8135,8235,52,0.012292562999385304
2016-04-25,8200,8200,8200,8200,0,-0.004250151791135415
2016-04-26,8205,8385,8205,8360,29,0.019512195121951237
2016-04-27,8280,8295,8280,8295,6,-0.007775119617224879
2016-04-28,8290,8375,8290,8375,61,0.009644364074743894
2016-04-29,8435,8545,8435,8510,110,0.016119402985074638
2016-05-02,8395,8505,8395,8505,57,-0.000587544065804968
2016-05-03,8470,8470,8470,8470,2,-0.004115226337448541
2016-05-04,8610,8755,8610,8755,308,0.03364817001180631
2016-05-09,8830,9010,8830,9010,64,0.029126213592232997
2016-05-10,8900,8930,8795,8795,805,-0.023862375138734793
2016-05-11,8680,8680,8670,8670,5,-0.01421262080727681
2016-05-12,8600,8600,8600,8600,21,-0.008073817762399127
2016-05-13,8695,8820,8695,8820,7,0.0255813953488373
2016-05-16,8815,8815,8815,8815,1,-0.0005668934240362633
2016-05-17,8675,8675,8675,8675,1,-0.01588201928530908
2016-05-18,8780,8960,8780,8860,10,0.02132564841498552
2016-05-19,8920,8920,8920,8920,1,0.006772009029345272
2016-05-20,9065,9065,9065,9065,4,0.016255605381165994
2016-05-23,8860,8860,8850,8850,69,-0.02371759514616656
2016-05-24,8945,9015,8945,9015,12,0.01864406779661021
2016-05-25,9010,9010,9010,9010,0,-0.0005546311702717688
2016-05-26,8905,8905,8905,8905,0,-0.011653718091010012
2016-05-27,8850,8850,8620,8620,16,-0.03200449185850651
2016-05-30,8065,8730,8065,8730,5,0.012761020881670637
2016-05-31,8730,8730,8730,8730,0,0.0
2016-06-01,8790,8885,8790,8885,3,0.017754868270332125
2016-06-02,8905,8905,8835,8835,102,-0.005627462014631379
2016-06-03,8955,9070,8955,9070,57,0.026598754951895787
2016-06-07,8965,8965,8915,8915,6,-0.017089305402425592
2016-06-08,8915,8915,8915,8915,0,0.0
2016-06-09,8985,8985,8985,8985,1,0.007851934941110583
2016-06-10,8960,8960,8960,8960,0,-0.0027824151363383676
2016-06-13,9065,9125,9060,9125,144,0.018415178571428603
2016-06-14,9150,9275,9150,9250,79,0.013698630136986356
2016-06-15,9290,9350,9290,9350,13,0.0108108108108107
2016-06-16,9400,9400,9355,9355,2,0.0005347593582887278
2016-06-17,9400,9400,9400,9400,2,0.0048102618920362605
2016-06-20,9360,9360,9265,9265,36,-0.014361702127659526
2016-06-21,9505,9505,9505,9505,0,0.025903939557474276
2016-06-22,9220,9235,9220,9235,336,-0.028406102051551807
2016-06-23,9310,9310,9310,9310,335,0.008121277747698885
2016-06-24,9700,9700,9700,9700,0,0.04189044038668088
2016-06-27,9745,9745,9745,9745,3,0.004639175257731942
2016-06-28,9745,9745,9745,9745,0,0.0
2016-06-29,9490,9495,9400,9400,400,-0.03540277065161623
2016-06-30,9400,9400,9400,9400,398,0.0
2016-07-01,9375,9375,9375,9375,2,-0.0026595744680850686
2016-07-04,9090,9090,9045,9045,37,-0.03520000000000001
2016-07-05,9090,9090,9090,9090,23,0.004975124378109541
2016-07-06,9230,9355,9230,9355,16,0.02915291529152908
2016-07-07,9400,9400,9400,9400,100,0.0048102618920362605
2016-07-08,9560,9560,9560,9560,1,0.017021276595744705
2016-07-11,9370,9370,9370,9370,0,-0.01987447698744771
2016-07-12,9390,9390,9390,9390,0,0.002134471718249653
2016-07-13,9305,9305,9305,9305,0,-0.009052183173588912
2016-07-14,9110,9110,9110,9110,0,-0.020956475013433673
2016-07-15,8990,9070,8990,9070,23,-0.004390779363336983
2016-07-18,9070,9070,9070,9070,0,0.0
2016-07-19,9120,9120,9120,9120,0,0.005512679162072764
2016-07-20,9125,9125,9125,9125,0,0.0005482456140351033
2016-07-21,9255,9255,9255,9255,0,0.01424657534246565
2016-07-22,9255,9255,9255,9255,0,0.0
2016-07-25,9255,9255,9255,9255,0,0.0
2016-07-26,9245,9245,9245,9245,0,-0.0010804970286332205
2016-07-27,9245,9245,9245,9245,3,0.0
2016-07-28,9340,9340,9340,9340,5,0.010275824770145991
2016-07-29,9240,9240,9240,9240,0,-0.010706638115631661
2016-08-01,9170,9170,8995,8995,11,-0.02651515151515149
2016-08-02,9120,9120,9120,9120,0,0.013896609227348478
2016-08-03,9275,9275,9275,9275,60,0.016995614035087758
2016-08-04,9190,9190,9190,9190,0,-0.009164420485175184
2016-08-05,9185,9185,9185,9185,0,-0.0005440696409140244
2016-08-08,9165,9165,9165,9165,22,-0.0021774632553075435
2016-08-09,9035,9035,9035,9035,0,-0.014184397163120588
2016-08-10,8930,8930,8930,8930,60,-0.011621472053126691
2016-08-11,9070,9070,9070,9070,0,0.015677491601343796
2016-08-12,8995,8995,8995,8995,0,-0.008269018743109147
2016-08-16,8985,8985,8985,8985,0,-0.0011117287381878782
2016-08-17,8955,8955,8955,8955,0,-0.0033388981636059967
2016-08-18,9070,9070,9070,9070,0,0.012841987716359471
2016-08-19,9005,9005,9005,9005,0,-0.007166482910694549
2016-08-22,9035,9035,9035,9035,0,0.003331482509716821
2016-08-23,9290,9290,9290,9290,269,0.028223574986165012
2016-08-24,9265,9265,9265,9265,0,-0.002691065662002168
2016-08-25,9300,9300,9300,9300,0,0.0037776578521315773
2016-08-26,9300,9300,9300,9300,0,0.0
2016-08-29,9500,9500,9500,9500,0,0.021505376344086002
