Date,Open,High,Low,Close,Volume,Change
2013-06-17,4050,4655,3455,4655,126189,
2013-06-18,5350,5350,4730,5350,139036,0.14930182599355524
2013-06-19,6150,6150,5550,6150,680800,0.14953271028037385
2013-06-20,6350,7070,5950,5950,813938,-0.03252032520325199
2013-06-21,6130,6810,5700,6180,623403,0.038655462184874034
2013-06-24,6600,7100,6350,7100,187605,0.1488673139158576
2013-06-25,8150,8160,8120,8160,32224,0.14929577464788735
2013-06-26,8210,8500,7350,8200,456974,0.004901960784313708
2013-06-27,8500,9430,7230,7240,722367,-0.11707317073170731
2013-06-28,7410,7640,6590,6630,204116,-0.08425414364640882
2013-07-01,6910,7210,6410,6760,240218,0.019607843137254832
2013-07-02,6760,6980,5750,5750,208602,-0.14940828402366868
2013-07-03,6020,6610,5950,6610,144599,0.14956521739130424
2013-07-04,7200,7390,6100,6140,343574,-0.07110438729198187
2013-07-05,6310,6850,5900,6210,248401,0.01140065146579805
2013-07-08,6410,6880,6150,6600,150902,0.06280193236714982
2013-07-09,6550,6680,6110,6260,117406,-0.051515151515151514
2013-07-10,6380,6390,5910,5950,104218,-0.04952076677316297
2013-07-11,6100,6650,5860,6150,125493,0.03361344537815136
2013-07-12,6180,6500,6000,6010,75576,-0.02276422764227637
2013-07-15,6150,6190,5890,6050,54518,0.006655574043261225
2013-07-16,6150,6450,5990,6030,53523,-0.0033057851239669533
2013-07-17,6140,6230,5990,6200,49477,0.028192371475953548
2013-07-18,6340,6830,6200,6200,84160,0.0
2013-07-19,6290,6340,6140,6260,30088,0.00967741935483879
2013-07-22,6250,6300,6100,6210,30586,-0.007987220447284393
2013-07-23,6340,7140,6330,7140,305558,0.1497584541062802
2013-07-24,7450,7480,6700,6910,115068,-0.03221288515406162
2013-07-25,6980,7250,6560,7040,97517,0.01881331403762654
2013-07-26,7000,8090,7000,8090,195264,0.1491477272727273
2013-07-29,8500,9290,7700,8530,274310,0.05438813349814575
2013-07-30,8580,8870,7950,7950,156993,-0.06799531066822972
2013-07-31,8070,8200,7210,7480,123750,-0.0591194968553459
2013-08-01,7500,7590,7200,7250,42360,-0.03074866310160429
2013-08-02,7290,7350,7110,7300,33347,0.006896551724137945
2013-08-05,7360,7500,7210,7390,26799,0.012328767123287676
2013-08-06,7470,7540,7280,7300,19173,-0.012178619756427644
2013-08-07,7300,7300,7060,7180,25487,-0.016438356164383605
2013-08-08,7180,7180,7020,7100,13240,-0.011142061281337101
2013-08-09,7100,7260,6920,7130,11467,0.004225352112676051
2013-08-12,7120,7220,6920,7060,9880,-0.009817671809256634
2013-08-13,7060,7090,6550,6570,26390,-0.06940509915014159
2013-08-14,6550,6680,6320,6520,36909,-0.007610350076103556
2013-08-16,6450,6600,6180,6520,33382,0.0
2013-08-19,6410,6600,6210,6280,26000,-0.036809815950920255
2013-08-20,6190,6280,5940,5940,34640,-0.05414012738853502
2013-08-21,5910,5990,5560,5650,29390,-0.04882154882154888
2013-08-22,5560,5860,5480,5550,17311,-0.017699115044247815
2013-08-23,5610,5690,5540,5560,11546,0.0018018018018017834
2013-08-26,5600,5670,5530,5670,7510,0.019784172661870603
2013-08-27,5700,5710,5330,5420,15403,-0.04409171075837748
2013-08-28,5280,5280,5100,5110,11840,-0.05719557195571956
2013-08-29,5230,5800,4900,5500,28179,0.07632093933463802
2013-08-30,5440,5500,5180,5180,8160,-0.05818181818181822
2013-09-02,5130,5250,5080,5170,5690,-0.0019305019305019266
2013-09-03,5330,5330,5030,5230,6050,0.011605415860735047
2013-09-04,5240,6010,5170,6010,145790,0.1491395793499044
2013-09-05,6500,6910,5610,5800,376270,-0.03494176372712143
2013-09-06,5890,5900,5390,5440,68350,-0.06206896551724139
2013-09-09,5440,5600,5270,5270,48620,-0.03125
2013-09-10,5350,6040,5320,5490,207244,0.04174573055028463
2013-09-11,5560,6260,5530,5920,313004,0.07832422586520948
2013-09-12,6030,6490,5580,5590,378444,-0.0557432432432432
2013-09-13,5610,5760,5500,5500,64686,-0.01610017889087656
2013-09-16,5550,5670,5320,5370,37747,-0.023636363636363678
2013-09-17,5380,5550,5290,5550,32184,0.033519553072625774
2013-09-23,5570,5870,5550,5560,32242,0.0018018018018017834
2013-09-24,5710,5800,5540,5540,41344,-0.003597122302158251
2013-09-25,5550,5730,5540,5620,31220,0.014440433212996373
2013-09-26,5720,6360,5720,6000,217669,0.06761565836298922
2013-09-27,6170,6170,5550,5550,58705,-0.07499999999999996
2013-09-30,5560,5660,5420,5480,31875,-0.012612612612612595
2013-10-01,5440,5530,5310,5380,25822,-0.018248175182481785
2013-10-02,5420,5580,5340,5420,19879,0.0074349442379182396
2013-10-04,5470,5550,5390,5430,20060,0.0018450184501845879
2013-10-07,5500,5500,5220,5270,18380,-0.029465930018416242
2013-10-08,5180,5300,5050,5050,19168,-0.04174573055028463
2013-10-10,5000,5080,4950,5080,11160,0.005940594059405946
2013-10-11,5130,5200,5020,5200,3301,0.023622047244094446
2013-10-14,5200,5300,5080,5080,2258,-0.023076923076923106
2013-10-15,5050,5220,5050,5200,5152,0.023622047244094446
2013-10-16,5290,5290,5120,5200,2801,0.0
2013-10-17,5200,5200,5010,5200,5940,0.0
2013-10-18,5100,5230,5100,5230,2951,0.005769230769230749
2013-10-21,5210,5450,5210,5350,4360,0.02294455066921608
2013-10-22,5460,5460,5280,5300,3620,-0.009345794392523366
2013-10-23,5410,5410,5350,5380,5860,0.015094339622641506
2013-10-24,5380,5390,5310,5310,6110,-0.013011152416356864
2013-10-25,5380,5380,5210,5300,2362,-0.0018832391713747842
2013-10-28,5300,5300,5130,5160,4670,-0.026415094339622636
2013-10-29,5350,5350,5240,5290,2850,0.025193798449612448
2013-10-30,5210,5340,5150,5170,4632,-0.022684310018903586
2013-10-31,5110,5220,4970,4980,7338,-0.03675048355899424
2013-11-01,4995,5100,4945,5070,3452,0.01807228915662651
2013-11-04,5080,5090,4920,5000,6103,-0.013806706114398382
2013-11-05,5270,5270,4970,5080,2231,0.016000000000000014
2013-11-06,5040,5080,4980,5060,1787,-0.003937007874015741
2013-11-07,5040,5160,4955,5160,5431,0.01976284584980248
2013-11-08,5160,5930,4980,4980,132832,-0.03488372093023251
2013-11-11,5030,5170,4725,4725,19030,-0.051204819277108404
2013-11-12,4735,4745,4630,4660,5386,-0.013756613756613745
2013-11-13,4575,4660,4500,4500,8221,-0.03433476394849788
2013-11-14,4460,4510,4400,4510,7431,0.0022222222222221255
2013-11-15,4470,5100,4275,4275,23592,-0.05210643015521066
2013-11-18,4300,4365,4105,4105,11551,-0.039766081871345005
2013-11-19,4120,4240,4020,4165,3021,0.014616321559074219
2013-11-20,4170,4275,4120,4230,1823,0.015606242496998712
2013-11-21,4150,4250,4110,4110,2530,-0.028368794326241176
2013-11-22,4130,4350,4110,4130,4541,0.0048661800486617945
2013-11-25,4100,4340,4100,4110,1521,-0.004842615012106588
2013-11-26,4080,4175,4080,4150,910,0.009732360097323589
2013-11-27,4150,4205,4125,4150,1730,0.0
2013-11-28,4105,4210,4100,4180,1960,0.0072289156626506035
2013-11-29,4260,4500,4185,4265,7648,0.020334928229664984
