Date,Open,High,Low,Close,Volume,Change
2016-12-27,10055,10090,10025,10070,572751,
2016-12-28,10090,10125,10070,10125,409442,0.005461767626613767
2016-12-29,10175,10175,10090,10110,431349,-0.001481481481481528
2017-01-02,10125,10125,10075,10120,490094,0.0009891196834816984
2017-01-03,10120,10170,10000,10040,496866,-0.007905138339920903
2017-01-04,10080,10120,10070,10070,431451,0.0029880478087649376
2017-01-05,9905,9905,9755,9755,450457,-0.03128103277060579
2017-01-06,9715,9860,9715,9860,433189,0.010763710917478297
2017-01-09,9990,10110,9990,10110,465542,0.02535496957403649
2017-01-10,9955,10025,9880,9890,477722,-0.021760633036597476
2017-01-11,9965,9985,9845,9905,431219,0.0015166835187057082
2017-01-12,9715,9720,9655,9700,440980,-0.020696617869762735
2017-01-13,9600,9645,9555,9570,504698,-0.013402061855670055
2017-01-16,9605,9665,9605,9665,417373,0.009926854754440884
2017-01-17,9705,9760,9540,9560,468601,-0.010863942058975673
2017-01-18,9400,9440,9365,9430,440948,-0.013598326359832602
2017-01-19,9625,9625,9540,9580,527889,0.01590668080593849
2017-01-20,9550,9590,9445,9445,470568,-0.014091858037578286
2017-01-23,9480,9480,9380,9405,460510,-0.004235044997353055
2017-01-24,9350,9405,9335,9400,449442,-0.0005316321105794941
2017-01-25,9430,9440,9385,9415,480247,0.0015957446808509967
2017-01-26,9340,9340,9245,9295,482386,-0.012745618693574046
2017-01-31,9410,9465,9330,9345,416942,0.005379236148467026
2017-02-01,9190,9290,9190,9290,452131,-0.00588550026752277
2017-02-02,9200,9205,9075,9120,424816,-0.01829924650161463
2017-02-03,9085,9125,9055,9110,380935,-0.0010964912280702066
2017-02-06,9000,9000,8930,8945,260550,-0.018111964873765096
2017-02-07,8940,9070,8940,9065,263041,0.013415315818893214
2017-02-08,9080,9120,9035,9090,252671,0.0027578599007169746
2017-02-09,9085,9120,9050,9080,235344,-0.0011001100110010764
2017-02-10,9190,9210,9135,9145,248399,0.007158590308369961
2017-02-13,9180,9210,9125,9185,241722,0.004373974849644524
2017-02-14,9140,9155,8955,8960,290889,-0.024496461622210086
2017-02-15,9005,9065,8965,9010,313773,0.005580357142857206
2017-02-16,8905,9040,8895,9025,331925,0.0016648168701443034
2017-02-17,9050,9100,9030,9080,308791,0.006094182825484795
2017-02-20,9150,9150,9080,9115,206290,0.0038546255506608507
2017-02-21,9065,9125,9065,9100,212741,-0.001645639056500281
2017-02-22,9040,9040,8980,9030,236768,-0.007692307692307665
2017-02-23,9000,9020,8935,8965,255884,-0.007198228128460715
2017-02-24,8880,8910,8815,8860,294855,-0.01171221416620194
2017-02-27,8880,8905,8845,8895,267696,0.003950338600451575
2017-02-28,8900,8920,8840,8855,235536,-0.0044969083754918815
2017-03-02,9045,9065,8995,9020,358618,0.01863354037267073
2017-03-03,9125,9245,9120,9245,310467,0.02494456762749442
2017-03-06,9215,9295,9215,9285,291190,0.004326663061114067
2017-03-07,9245,9275,9100,9110,276276,-0.018847603661820145
2017-03-08,9150,9165,9055,9100,291435,-0.001097694840834218
2017-03-09,9215,9295,9205,9285,265424,0.020329670329670257
2017-03-10,9325,9340,9230,9270,540938,-0.001615508885298822
2017-03-13,9145,9180,9080,9080,271183,-0.02049622437971954
2017-03-14,9140,9155,9090,9145,240672,0.007158590308369961
2017-03-15,9135,9155,9055,9060,283991,-0.009294696555494752
2017-03-16,8830,8900,8830,8880,355059,-0.019867549668874163
2017-03-17,8855,8890,8830,8875,277974,-0.0005630630630630851
2017-03-20,8835,8860,8685,8695,588214,-0.02028169014084502
2017-03-21,8615,8690,8600,8675,298259,-0.0023001725129384587
2017-03-22,8735,8780,8695,8740,309824,0.007492795389048901
2017-03-23,8655,8725,8645,8720,337124,-0.0022883295194507935
2017-03-24,8700,8760,8695,8725,327149,0.0005733944954129377
2017-03-27,8590,8615,8580,8580,386672,-0.01661891117478509
2017-03-28,8555,8600,8545,8570,378950,-0.0011655011655011815
2017-03-29,8620,8625,8575,8605,321478,0.0040840140023337135
2017-03-30,8575,8680,8560,8650,307576,0.005229517722254551
2017-03-31,8680,8715,8655,8665,313076,0.001734104046242857
2017-04-03,8655,8655,8565,8625,311045,-0.004616272360069229
2017-04-04,8670,8705,8640,8705,310160,0.00927536231884063
2017-04-05,8755,8780,8710,8750,312457,0.0051694428489375
2017-04-06,8810,8905,8785,8885,507289,0.015428571428571347
2017-04-07,8860,8990,8850,8905,334440,0.0022509848058525073
2017-04-10,8970,9060,8950,9040,403983,0.015160022459292488
2017-04-11,9035,9155,9000,9080,421028,0.004424778761061843
2017-04-12,9110,9145,9010,9010,321001,-0.00770925110132159
2017-04-13,8905,8965,8780,8840,397776,-0.018867924528301883
2017-04-14,8915,9020,8915,8980,436541,0.015837104072398134
2017-04-17,8995,8995,8885,8945,333876,-0.0038975501113586164
2017-04-18,8905,9025,8875,9025,377834,0.008943543879262217
2017-04-19,9045,9050,8960,9000,309437,-0.0027700831024930483
2017-04-20,9055,9065,8980,9000,337703,0.0
2017-04-21,8985,8995,8885,8900,370512,-0.011111111111111072
2017-04-24,8805,8920,8805,8850,431682,-0.005617977528089901
2017-04-25,8900,8940,8780,8785,413189,-0.007344632768361614
2017-04-26,8785,8825,8715,8770,565767,-0.0017074558907228532
2017-04-27,8855,8875,8815,8850,404719,0.009122006841505215
2017-04-28,8855,8960,8820,8945,382565,0.010734463276836248
2017-05-02,8915,8950,8800,8845,422211,-0.011179429849077716
2017-05-04,8905,8910,8845,8870,468118,0.002826455624646673
2017-05-08,8905,8950,8835,8855,412374,-0.0016910935738444488
2017-05-10,8945,8950,8870,8920,451442,0.007340485601355251
2017-05-11,8855,8905,8805,8820,423360,-0.011210762331838597
2017-05-12,8760,8850,8740,8825,409727,0.0005668934240363743
2017-05-15,8770,8815,8750,8760,331540,-0.007365439093484416
2017-05-16,8680,8795,8645,8650,667296,-0.01255707762557079
2017-05-17,8640,8730,8640,8665,503133,0.001734104046242857
2017-05-18,8740,8805,8730,8770,415433,0.012117714945181657
2017-05-19,8805,8860,8770,8790,353664,0.0022805017103761926
2017-05-22,8770,8770,8615,8675,525606,-0.013083048919226403
