Date,Open,High,Low,Close,Volume,Change
2000-09-21,5720,5720,5720,5720,3,
2000-09-22,6400,6400,6400,6400,1,0.11888111888111896
2000-09-25,7160,7160,7160,7160,201,0.11874999999999991
2000-09-26,8010,8010,8010,8010,1,0.11871508379888263
2000-09-27,8970,8970,8970,8970,1,0.11985018726591767
2000-09-28,10000,10000,10000,10000,506,0.11482720178372352
2000-09-29,11200,11200,11200,11200,3,0.1200000000000001
2000-10-02,12500,12500,12500,12500,1000,0.1160714285714286
2000-10-04,14000,14000,14000,14000,1,0.1200000000000001
2000-10-05,15650,15650,14800,15650,2068680,0.11785714285714288
2000-10-06,16000,17400,15550,16600,4835441,0.060702875399361034
2000-10-09,16600,16950,15100,15400,1951658,-0.07228915662650603
2000-10-10,15100,15650,14200,14600,1495473,-0.051948051948051965
2000-10-11,14250,14400,12850,12850,1937481,-0.11986301369863017
2000-10-12,12450,13450,12200,13250,2055790,0.03112840466926059
2000-10-13,12650,12650,11800,12500,1380948,-0.05660377358490565
2000-10-16,13500,13800,12650,13050,1726293,0.04400000000000004
2000-10-17,12500,12650,11500,11500,908891,-0.11877394636015326
2000-10-18,10750,10900,10150,10400,2180523,-0.09565217391304348
2000-10-19,10600,11300,10500,10900,1619853,0.04807692307692313
2000-10-20,11650,11900,10900,10950,1630489,0.004587155963302836
2000-10-23,10500,10600,9700,9730,1465497,-0.1114155251141552
2000-10-24,9500,9990,8900,9580,2431606,-0.01541623843782114
2000-10-25,9250,9560,8950,9060,1237405,-0.05427974947807934
2000-10-26,8710,8800,7980,8100,2067805,-0.10596026490066224
2000-10-27,8120,8290,7280,7350,1940395,-0.09259259259259256
2000-10-30,7020,7250,6810,6950,1462566,-0.05442176870748294
2000-10-31,6810,7780,6330,7780,3305160,0.11942446043165478
2000-11-01,8200,8710,7950,8710,3344065,0.11953727506426737
2000-11-02,8500,9500,8410,8700,3307439,-0.0011481056257175437
2000-11-03,8990,9200,8410,8650,1621762,-0.005747126436781658
