Date,Open,High,Low,Close,Volume,Change
2021-07-30,10040,10040,9910,9920,4293,
2021-08-02,9950,9995,9905,9995,4387,0.007560483870967749
2021-08-03,10015,10030,9955,10030,2960,0.0035017508754378035
2021-08-04,10045,10140,10030,10140,2200,0.010967098703888345
2021-08-05,10150,10195,10125,10145,2495,0.0004930966469427478
2021-08-06,10160,10180,10110,10145,1089,0.0
2021-08-09,10130,10150,10080,10100,964,-0.004435682602267121
2021-08-10,10110,10110,10050,10060,1872,-0.003960396039603964
2021-08-11,10060,10095,10020,10025,52502,-0.0034791252485089075
2021-08-12,10020,10045,9980,10010,1337,-0.0014962593516208988
2021-08-13,9990,9990,9765,9865,2320,-0.014485514485514495
2021-08-17,9830,9845,9690,9705,53861,-0.016218955904713672
2021-08-18,9690,9775,9640,9755,584116,0.005151983513652647
2021-08-19,9690,9745,9540,9540,301641,-0.02203997949769354
2021-08-20,9555,9600,9360,9385,273296,-0.016247379454926603
2021-08-23,9920,9920,9435,9540,1370,0.01651571656899309
2021-08-24,9615,9700,9605,9685,3286,0.015199161425576424
2021-08-25,9715,9735,9620,9680,147488,-0.0005162622612286949
2021-08-26,9650,9700,9590,9610,1665,-0.00723140495867769
2021-08-27,9565,9700,9565,9630,250422,0.0020811654526535772
2021-08-30,9720,9720,9630,9670,382,0.004153686396677125
2021-08-31,9735,9855,9665,9855,3215,0.0191313340227508
2021-09-01,9875,9880,9820,9880,451,0.0025367833587011113
2021-09-02,9870,9870,9755,9760,757,-0.012145748987854255
2021-09-03,9795,9885,9795,9845,1325,0.008709016393442681
2021-09-06,9825,9885,9820,9855,1909,0.001015744032503818
2021-09-07,9830,9850,9800,9810,1185,-0.004566210045662156
2021-09-08,9775,9810,9725,9735,333,-0.007645259938837912
2021-09-09,9700,9750,9600,9600,1906,-0.013867488443759624
2021-09-10,9675,9695,9590,9680,381,0.008333333333333304
2021-09-13,9590,9675,9590,9640,662969,-0.004132231404958664
2021-09-14,9645,9720,9645,9670,1152,0.003112033195020736
2021-09-15,9715,9735,9665,9710,645,0.004136504653567741
2021-09-16,9735,9735,9640,9645,226063,-0.006694129763130774
2021-09-17,9650,9680,9600,9680,261,0.003628823224468558
2021-09-23,9675,9695,9580,9665,488,-0.0015495867768594573
2021-09-24,9720,9720,9630,9665,419,0.0
2021-09-27,9685,9740,9640,9705,23944,0.0041386445938955685
2021-09-28,9675,9685,9560,9565,2965,-0.014425553838227745
2021-09-29,9405,9460,9360,9445,3574,-0.01254573967590178
2021-09-30,9445,9560,9445,9525,62389,0.00847008999470611
2021-10-01,9505,9505,9370,9370,556,-0.016272965879265078
2021-10-05,9330,9330,9160,9250,381,-0.012806830309498363
2021-10-06,9340,9340,9075,9080,577,-0.018378378378378413
2021-10-07,9175,9260,9170,9250,568,0.018722466960352513
2021-10-08,9315,9325,9230,9235,809267,-0.001621621621621605
2021-10-12,9235,9235,9085,9100,1016028,-0.01461829994585817
2021-10-13,9110,9245,9105,9195,14295,0.010439560439560402
2021-10-14,9295,9335,9285,9335,32307,0.015225666122892889
2021-10-15,9465,9465,9415,9440,118,0.0112479914301018
2021-10-18,9500,9500,9415,9415,2271,-0.0026483050847457834
2021-10-19,9495,9545,9480,9505,10111,0.009559214020180562
2021-10-20,9555,9610,9485,9495,9631,-0.0010520778537611575
2021-10-21,9555,9555,9450,9500,53868,0.0005265929436546468
2021-10-22,9500,9525,9435,9455,717,-0.00473684210526315
2021-10-25,9485,9535,9425,9520,57056,0.00687466948704385
2021-10-26,9610,9650,9560,9650,332,0.013655462184873901
2021-10-27,9625,9625,9555,9560,4153,-0.00932642487046631
2021-10-28,9560,9630,9490,9490,586768,-0.007322175732217606
2021-10-29,9590,9610,9420,9455,399,-0.0036880927291885746
2021-11-01,9420,9495,9415,9430,474,-0.0026441036488630276
2021-11-02,9510,9590,9490,9570,103254,0.014846235418875864
2021-11-03,9570,9570,9445,9465,11801,-0.010971786833855801
2021-11-04,9515,9560,9485,9495,290,0.0031695721077653616
2021-11-05,9545,9545,9445,9480,191,-0.0015797788309637184
2021-11-08,9465,9500,9385,9490,412,0.001054852320675037
2021-11-09,9485,9520,9445,9495,1835,0.0005268703898841931
2021-11-10,9445,9460,9360,9385,72,-0.011585044760400232
2021-11-11,9335,9410,9335,9410,1302,0.002663825253063301
2021-11-12,9460,9525,9460,9525,564,0.01222104144527103
2021-11-15,9600,9660,9600,9660,447,0.014173228346456623
2021-11-16,9640,9665,9635,9645,1495,-0.0015527950310558758
2021-11-17,9665,9665,9525,9535,113858,-0.011404872991187198
2021-11-18,9570,9585,9565,9565,110,0.0031463030938647663
2021-11-19,9610,9610,9575,9580,211,0.001568217459487764
2021-11-22,9665,9745,9625,9715,582918,0.014091858037578398
2021-11-23,9690,9690,9580,9580,156,-0.013896037056098764
2021-11-24,9580,9600,9500,9545,116,-0.0036534446764091566
2021-11-25,9515,9565,9505,9535,44,-0.0010476689366160086
