Date,Open,High,Low,Close,Volume,Change
2021-01-25,106500,106500,82000,87700,661571,
2021-01-26,88300,89200,81000,81000,209696,-0.07639680729760545
2021-01-27,82300,83600,76800,77700,94791,-0.040740740740740744
2021-01-28,74600,80200,73600,75900,89069,-0.02316602316602312
2021-01-29,76400,79000,70000,72300,79881,-0.04743083003952564
2021-02-01,71500,76100,71400,75900,54590,0.049792531120331995
2021-02-02,76300,79000,76200,76900,61409,0.013175230566534912
2021-02-03,77900,79000,76500,78100,58671,0.015604681404421283
2021-02-04,79400,80200,77000,77800,56016,-0.003841229193341844
2021-02-05,76700,77700,75600,76600,18355,-0.015424164524421635
2021-02-08,77400,77500,76000,77200,14484,0.007832898172323688
2021-02-09,77200,77800,75600,75600,12752,-0.020725388601036232
2021-02-10,76000,76000,71500,74700,21465,-0.011904761904761862
2021-02-15,74700,74700,73400,73700,14212,-0.01338688085676043
2021-02-16,74400,74700,73400,73700,11745,0.0
2021-02-17,74300,74300,72800,73200,10086,-0.006784260515603768
2021-02-18,72500,74000,72400,72900,18269,-0.004098360655737654
2021-02-19,72900,73100,71800,73100,12073,0.00274348422496562
2021-02-22,73900,74200,72000,72700,10657,-0.005471956224350261
2021-02-23,72000,72600,71800,71900,9281,-0.011004126547455306
2021-02-24,72600,72600,69500,69800,22101,-0.029207232267037586
2021-02-25,71600,76300,70000,75100,42865,0.0759312320916905
2021-02-26,71300,72100,69300,70800,59815,-0.05725699067909451
2021-03-02,72900,73000,68700,69300,51142,-0.021186440677966156
2021-03-03,69700,71000,68200,69300,28291,0.0
2021-03-04,69100,70900,68600,68800,26077,-0.00721500721500723
2021-03-05,68300,69000,67600,68200,14223,-0.008720930232558155
2021-03-08,69000,69500,67800,68300,14574,0.0014662756598240456
2021-03-09,68700,69800,67800,69400,12272,0.016105417276720324
2021-03-10,70500,70500,68500,69300,8332,-0.0014409221902017544
2021-03-11,69000,70000,69000,69700,9839,0.005772005772005873
2021-03-12,70200,70900,69600,70800,12836,0.015781922525107683
2021-03-15,71200,74200,71200,73800,36028,0.04237288135593231
2021-03-16,74100,75400,73600,73800,20998,0.0
2021-03-17,73800,74300,72500,73900,9742,0.0013550135501354532
2021-03-18,74000,74800,73100,73500,10393,-0.005412719891745632
2021-03-19,71900,76200,71700,73700,8905,0.0027210884353741083
2021-03-22,73800,74700,72700,73700,9151,0.0
2021-03-23,73300,74700,72800,73800,18556,0.0013568521031208647
2021-03-24,73500,74100,72600,73800,14823,0.0
2021-03-25,74700,74700,73300,73800,11203,0.0
2021-03-26,74600,74600,73600,74300,11419,0.006775067750677488
2021-03-29,74900,75800,73500,74100,15012,-0.0026917900403768957
2021-03-30,74100,74900,73400,73800,10983,-0.004048582995951455
2021-03-31,73700,74500,73200,73600,6097,-0.0027100271002710175
2021-04-01,73200,74000,72900,73400,8633,-0.0027173913043477826
2021-04-02,74200,74300,72500,72900,13103,-0.006811989100817484
2021-04-05,73300,73800,72800,73200,8377,0.004115226337448652
2021-04-06,74100,74100,73100,73400,9369,0.002732240437158362
2021-04-07,73600,73700,72900,73700,13796,0.004087193460490468
2021-04-08,73900,76800,73400,75400,39535,0.023066485753052923
2021-04-09,75400,76400,74800,75800,11134,0.0053050397877985045
2021-04-12,75800,76100,75100,75800,13231,0.0
2021-04-13,76500,77000,75300,76400,17033,0.0079155672823219
2021-04-14,76100,77700,76100,77400,17016,0.01308900523560208
2021-04-15,78100,78500,76800,78400,22622,0.012919896640826822
2021-04-16,78500,79000,77600,78900,20571,0.0063775510204082675
2021-04-19,79900,80000,78900,79900,31644,0.012674271229404344
2021-04-20,79900,82300,79800,82300,29249,0.030037546933667114
2021-04-21,82500,83000,80500,81700,25396,-0.007290400972053468
2021-04-22,81700,82300,81400,81600,20253,-0.001223990208078285
2021-04-23,81000,81500,79800,80000,21604,-0.019607843137254943
2021-04-26,80000,81300,79200,79900,17882,-0.0012499999999999734
2021-04-27,80000,81800,79500,81400,21776,0.018773466833541974
2021-04-28,81400,81600,78600,79000,32236,-0.029484029484029506
2021-04-29,80100,80300,77100,79200,24678,0.0025316455696202667
2021-04-30,79300,79400,77200,77600,16560,-0.02020202020202022
2021-05-03,77600,78600,77000,77200,9726,-0.005154639175257714
2021-05-04,77200,78000,75400,77500,11715,0.0038860103626943143
2021-05-06,77500,79100,77000,78900,15701,0.01806451612903226
2021-05-07,79900,81200,78900,79800,25726,0.011406844106463865
2021-05-10,80300,81200,80000,80500,23189,0.00877192982456143
2021-05-11,79900,81000,79200,80500,15461,0.0
2021-05-12,80800,81200,78500,79100,22656,-0.017391304347826098
2021-05-13,77500,79000,77300,78900,21459,-0.0025284450063211006
2021-05-14,79200,79500,78000,78500,14510,-0.005069708491761693
2021-05-17,78800,79000,76400,77400,17080,-0.014012738853503182
2021-05-18,77900,78300,77000,77400,19106,0.0
2021-05-20,78000,78000,77000,77500,8367,0.0012919896640826156
2021-05-21,78100,78600,76700,77000,8644,-0.006451612903225823
2021-05-24,78000,78000,76100,76600,5356,-0.0051948051948051965
2021-05-25,77000,77600,76100,76400,8567,-0.0026109660574412663
2021-05-26,76100,77100,76100,76200,4675,-0.002617801047120394
2021-05-27,76200,77900,76200,77000,10159,0.01049868766404205
2021-05-28,77800,78300,77000,77700,5869,0.009090909090909038
2021-05-31,78700,78700,77500,77800,8531,0.0012870012870012104
2021-06-01,78100,78700,77500,77800,7265,0.0
2021-06-02,78300,79000,77800,78100,9835,0.003856041131105492
2021-06-03,78100,78900,78100,78300,5128,0.00256081946222797
2021-06-04,78000,78800,77500,78400,8264,0.0012771392081736277
2021-06-07,78400,79400,78400,79200,17199,0.010204081632652962
2021-06-08,79400,80500,79200,80000,19003,0.010101010101010166
2021-06-09,80000,80400,79100,79400,12452,-0.007499999999999951
2021-06-10,79400,79800,78800,79200,7429,-0.0025188916876573986
2021-06-11,79300,80200,79300,79800,5377,0.007575757575757569
2021-06-14,79600,80000,79500,79900,7786,0.0012531328320801727
2021-06-15,80300,80300,79200,79900,4987,0.0
2021-06-16,79900,80000,79500,79700,3965,-0.0025031289111389077
2021-06-17,79800,79900,78500,79200,9857,-0.006273525721455453
2021-06-18,79300,79800,78700,78900,4792,-0.0037878787878787845
2021-06-21,78400,78800,77800,78100,10674,-0.010139416983523497
2021-06-22,78100,79200,78100,78500,6772,0.005121638924455718
2021-06-23,78500,79000,77300,77900,9619,-0.007643312101910826
2021-06-24,77900,78900,77900,78400,4090,0.006418485237484006
2021-06-25,78600,79300,78500,78800,6544,0.005102040816326481
2021-06-28,79400,79800,78800,79400,6616,0.0076142131979695105
2021-06-29,80000,80000,78800,79200,4666,-0.0025188916876573986
2021-06-30,79400,80100,79200,79900,10323,0.008838383838383868
2021-07-01,79600,81100,79400,79800,17049,-0.0012515644555695093
2021-07-02,80500,81900,80100,81500,29765,0.02130325814536338
2021-07-05,82500,83500,81800,82700,42911,0.014723926380368013
2021-07-06,82600,83800,81700,82100,36492,-0.00725513905683195
2021-07-07,81800,83200,81000,81600,25178,-0.006090133982947665
2021-07-08,81700,82800,79700,80700,25164,-0.011029411764705843
2021-07-09,79400,80500,78600,80000,20806,-0.008674101610904539
2021-07-12,80800,82100,80800,81400,15268,0.01750000000000007
2021-07-13,81500,82900,81500,81900,12980,0.006142506142506221
2021-07-14,81900,81900,80700,81000,7905,-0.01098901098901095
2021-07-15,81000,81700,80400,80700,11597,-0.0037037037037036535
2021-07-16,80500,81300,80100,80600,8216,-0.0012391573729864103
2021-07-19,80700,81500,80500,81100,10120,0.006203473945409321
2021-07-20,80300,81200,80200,81000,8670,-0.0012330456226880004
2021-07-21,81300,81800,80700,80900,7505,-0.0012345679012345512
2021-07-22,80900,81700,80800,81200,9199,0.003708281829418958
2021-07-23,81400,81700,80800,81100,9156,-0.0012315270935960854
2021-07-26,80700,81100,79600,79900,17891,-0.01479654747225645
2021-07-27,79700,81100,79700,80700,10286,0.01001251564455563
2021-07-28,80400,81400,80100,80200,6328,-0.006195786864931829
2021-07-29,80200,81400,80000,80500,7242,0.0037406483790523026
2021-07-30,81000,81000,79800,80300,9306,-0.00248447204968949
2021-08-02,80300,81000,79200,80000,13079,-0.0037359900373599153
2021-08-03,80100,80500,78900,80200,8438,0.0024999999999999467
2021-08-04,80500,80500,79400,80000,8123,-0.0024937655860348684
2021-08-05,80000,80600,79600,80000,8257,0.0
2021-08-06,80000,80500,79400,80000,6455,0.0
2021-08-09,80000,80400,79600,79700,5688,-0.003750000000000031
2021-08-10,79600,80000,78600,79200,9496,-0.006273525721455453
2021-08-11,78900,79800,78400,78500,6251,-0.008838383838383868
2021-08-12,78400,79700,78300,78500,6416,0.0
2021-08-13,78600,78800,77000,77800,14489,-0.008917197452229297
2021-08-17,78500,78500,75800,77000,14682,-0.010282776349614386
2021-08-18,77900,77900,75900,77200,7063,0.0025974025974024872
2021-08-19,77100,77300,75100,75400,10602,-0.023316062176165775
2021-08-20,75400,77000,73500,73900,13583,-0.019893899204244003
2021-08-23,74700,75100,74200,74900,6097,0.013531799729364025
2021-08-24,75900,76700,75100,76100,5189,0.01602136181575431
2021-08-25,76100,76500,75800,76200,3784,0.0013140604467805073
2021-08-26,76200,76700,75700,76000,4040,-0.002624671916010457
2021-08-27,75600,77300,75400,76700,4840,0.009210526315789558
2021-08-30,77400,79200,77000,78400,12144,0.022164276401564598
2021-08-31,78500,79300,77900,79000,12543,0.007653061224489832
2021-09-01,79900,79900,78600,79000,4617,0.0
2021-09-02,79000,79700,78300,78400,5686,-0.0075949367088608
2021-09-03,79500,79500,78000,78800,3689,0.005102040816326481
2021-09-06,78900,79000,78100,78900,8110,0.0012690355329949554
2021-09-07,79400,79400,78000,78000,4379,-0.011406844106463865
2021-09-08,78000,78300,77000,77300,4226,-0.008974358974358942
2021-09-09,77100,77900,76600,77500,5156,0.002587322121604174
2021-09-10,77100,78100,76200,77100,6944,-0.005161290322580614
2021-09-13,77100,77500,76000,76200,8166,-0.011673151750972721
2021-09-14,77200,77200,76400,77100,4267,0.011811023622047223
2021-09-15,77200,77600,76600,77400,4293,0.0038910505836575737
2021-09-16,77500,78800,77400,77800,6009,0.0051679586563306845
2021-09-17,77900,78200,77500,77600,6344,-0.0025706940874036244
2021-09-23,76800,78700,76800,77500,5322,-0.0012886597938144284
2021-09-24,77100,77800,76900,77100,5245,-0.005161290322580614
2021-09-27,77400,78400,76700,77400,5692,0.0038910505836575737
2021-09-28,77400,77600,76200,76400,8708,-0.012919896640826822
2021-09-29,75400,77200,75400,76200,7481,-0.002617801047120394
2021-09-30,76000,76900,75800,76200,2108,0.0
2021-10-01,76300,77000,74800,75400,9323,-0.01049868766404205
2021-10-05,75400,76700,74600,75700,10502,0.003978779840848823
2021-10-06,75800,77000,74300,75000,7856,-0.009247027741083214
2021-10-07,76500,76500,75700,76300,4066,0.017333333333333423
2021-10-08,76300,76400,75100,75800,6542,-0.006553079947575369
2021-10-12,75800,75800,74900,75300,5822,-0.006596306068601621
2021-10-13,75100,76800,75100,76000,3338,0.009296148738379806
2021-10-14,76300,76900,76000,76700,1993,0.009210526315789558
2021-10-15,77000,77200,76400,76900,4034,0.0026075619295957697
2021-10-18,77600,77600,76600,77100,3676,0.002600780234070177
2021-10-19,76700,77400,76700,77200,2132,0.0012970168612191912
2021-10-20,77500,77500,75900,76300,6727,-0.011658031088082943
2021-10-21,76300,76600,75400,76400,6474,0.001310615989515096
2021-10-22,75800,76800,75800,76500,2693,0.0013089005235602524
2021-10-25,76500,76800,76400,76600,3524,0.0013071895424836555
