Date,Open,High,Low,Close,Volume,Change
1997-11-12,52900,52900,52900,52900,0,
1997-11-13,50000,50000,50000,50000,0,-0.05482041587901698
1997-11-14,46000,46000,46000,46000,0,-0.07999999999999996
1997-11-15,44000,49600,44000,49600,60,0.07826086956521738
1997-11-17,49600,49600,49600,49600,0,0.0
1997-11-18,49600,49600,49600,49600,0,0.0
1997-11-19,49600,49600,49600,49600,0,0.0
1997-11-20,49600,49600,49600,49600,0,0.0
1997-11-21,49600,49600,49600,49600,0,0.0
1997-11-22,49600,49600,49600,49600,0,0.0
1997-11-24,49600,49600,49600,49600,0,0.0
1997-11-25,45700,45700,45700,45700,5070,-0.0786290322580645
1997-11-26,45700,45700,45700,45700,0,0.0
1997-11-27,45700,45700,45700,45700,0,0.0
1997-11-28,45700,45700,45700,45700,0,0.0
1997-11-29,45600,45600,45600,45600,0,-0.002188183807439792
1997-12-01,45500,45500,45500,45500,0,-0.002192982456140302
1997-12-02,45200,45200,45200,45200,0,-0.00659340659340657
1997-12-03,45100,45100,45100,45100,0,-0.0022123893805309214
1997-12-04,45000,45000,45000,45000,0,-0.0022172949002217113
1997-12-05,44000,44000,44000,44000,0,-0.022222222222222254
1997-12-06,42000,42000,42000,42000,30,-0.045454545454545414
1997-12-08,41000,41000,41000,41000,0,-0.023809523809523836
1997-12-09,37800,37800,37800,37800,4300,-0.07804878048780484
1997-12-10,34800,34800,34800,34800,0,-0.07936507936507942
1997-12-11,32100,32100,32100,32100,0,-0.07758620689655171
1997-12-12,29600,29600,29600,29600,0,-0.07788161993769471
1997-12-13,27300,27300,27300,27300,0,-0.07770270270270274
1997-12-15,25200,25200,25200,25200,0,-0.07692307692307687
1997-12-16,23200,23200,23200,23200,150,-0.07936507936507942
1997-12-17,21400,21400,21400,21400,0,-0.07758620689655171
1997-12-19,19700,19700,19700,19700,0,-0.07943925233644855
1997-12-20,21200,21200,21200,21200,140,0.07614213197969533
1997-12-22,22800,22800,22800,22800,270,0.07547169811320753
1997-12-23,22800,22800,22800,22800,10,0.0
1997-12-24,21000,21000,21000,21000,0,-0.07894736842105265
1997-12-26,22600,22600,22600,22600,50,0.07619047619047614
1997-12-27,24400,24400,24400,24400,200,0.07964601769911495
