개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.09.30 현재,24968176219.0,재무상태표
연결재무제표,비유동자산,2020.09.30 현재,34712317957.0,재무상태표
연결재무제표,자산총계,2020.09.30 현재,59680494176.0,재무상태표
연결재무제표,유동부채,2020.09.30 현재,23452006517.0,재무상태표
연결재무제표,비유동부채,2020.09.30 현재,11212050766.0,재무상태표
연결재무제표,부채총계,2020.09.30 현재,34664057283.0,재무상태표
연결재무제표,자본금,2020.09.30 현재,7150000000.0,재무상태표
연결재무제표,이익잉여금,2020.09.30 현재,16001035183.0,재무상태표
연결재무제표,자본총계,2020.09.30 현재,25016436893.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.09.30,34113179130.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.09.30,2397956563.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,2171155015.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.09.30,2091530213.0,손익계산서
재무제표,유동자산,2020.09.30 현재,17345707078.0,재무상태표
재무제표,비유동자산,2020.09.30 현재,32997210657.0,재무상태표
재무제표,자산총계,2020.09.30 현재,50342917735.0,재무상태표
재무제표,유동부채,2020.09.30 현재,20124690938.0,재무상태표
재무제표,비유동부채,2020.09.30 현재,4984764261.0,재무상태표
재무제표,부채총계,2020.09.30 현재,25109455199.0,재무상태표
재무제표,자본금,2020.09.30 현재,7150000000.0,재무상태표
재무제표,이익잉여금,2020.09.30 현재,16218060826.0,재무상태표
재무제표,자본총계,2020.09.30 현재,25233462536.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.09.30,33481279545.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.09.30,2180825535.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,2094920594.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.09.30,2012651142.0,손익계산서
