개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2017.03.31 현재,59926113350.0,재무상태표
연결재무제표,비유동자산,2017.03.31 현재,31685986340.0,재무상태표
연결재무제표,자산총계,2017.03.31 현재,91612099690.0,재무상태표
연결재무제표,유동부채,2017.03.31 현재,38358559345.0,재무상태표
연결재무제표,비유동부채,2017.03.31 현재,444343607.0,재무상태표
연결재무제표,부채총계,2017.03.31 현재,38802902952.0,재무상태표
연결재무제표,자본총계,2017.03.31 현재,52809196738.0,재무상태표
연결재무제표,매출액,2017.01.01 ~ 2017.03.31,20496699740.0,손익계산서
연결재무제표,영업이익,2017.01.01 ~ 2017.03.31,-757962253.0,손익계산서
연결재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.03.31,-2449168546.0,손익계산서
연결재무제표,당기순이익,2017.01.01 ~ 2017.03.31,-2408753860.0,손익계산서
재무제표,유동자산,2017.03.31 현재,55010703922.0,재무상태표
재무제표,비유동자산,2017.03.31 현재,32402832606.0,재무상태표
재무제표,자산총계,2017.03.31 현재,87413536528.0,재무상태표
재무제표,유동부채,2017.03.31 현재,31825152095.0,재무상태표
재무제표,비유동부채,2017.03.31 현재,272340168.0,재무상태표
재무제표,부채총계,2017.03.31 현재,32097492263.0,재무상태표
재무제표,이익잉여금,2017.03.31 현재,36630164773.0,재무상태표
재무제표,자본총계,2017.03.31 현재,55316044265.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.03.31,18409240235.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.03.31,-514618113.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.03.31,-1928994468.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.03.31,-1888579782.0,손익계산서
