개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.06.30 현재,379043856232.0,재무상태표
연결재무제표,비유동자산,2019.06.30 현재,244896064723.0,재무상태표
연결재무제표,자산총계,2019.06.30 현재,623939920955.0,재무상태표
연결재무제표,유동부채,2019.06.30 현재,261090240519.0,재무상태표
연결재무제표,비유동부채,2019.06.30 현재,10671821689.0,재무상태표
연결재무제표,부채총계,2019.06.30 현재,271762062208.0,재무상태표
연결재무제표,자본금,2019.06.30 현재,8324128500.0,재무상태표
연결재무제표,이익잉여금,2019.06.30 현재,157745299858.0,재무상태표
연결재무제표,자본총계,2019.06.30 현재,352177858747.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.06.30,318421330038.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.06.30,15365780892.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,18037184487.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.06.30,15228554329.0,손익계산서
재무제표,유동자산,2019.06.30 현재,129539015965.0,재무상태표
재무제표,비유동자산,2019.06.30 현재,176214676969.0,재무상태표
재무제표,자산총계,2019.06.30 현재,305753692934.0,재무상태표
재무제표,유동부채,2019.06.30 현재,88414317460.0,재무상태표
재무제표,비유동부채,2019.06.30 현재,3530349698.0,재무상태표
재무제표,부채총계,2019.06.30 현재,91944667158.0,재무상태표
재무제표,자본금,2019.06.30 현재,8324128500.0,재무상태표
재무제표,이익잉여금,2019.06.30 현재,156144335998.0,재무상태표
재무제표,자본총계,2019.06.30 현재,213809025776.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.06.30,52743285652.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.06.30,2876593198.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,7717647329.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.06.30,7594994800.0,손익계산서
