개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2017.06.30 현재,480480600885.0,재무상태표
연결재무제표,비유동자산,2017.06.30 현재,394734553527.0,재무상태표
연결재무제표,자산총계,2017.06.30 현재,875215154412.0,재무상태표
연결재무제표,유동부채,2017.06.30 현재,338887748410.0,재무상태표
연결재무제표,비유동부채,2017.06.30 현재,32555360340.0,재무상태표
연결재무제표,부채총계,2017.06.30 현재,371443108750.0,재무상태표
연결재무제표,자본금,2017.06.30 현재,10500000000.0,재무상태표
연결재무제표,이익잉여금,2017.06.30 현재,429142041338.0,재무상태표
연결재무제표,자본총계,2017.06.30 현재,503772045662.0,재무상태표
연결재무제표,매출액,2017.01.01 ~ 2017.06.30,248388031199.0,손익계산서
연결재무제표,영업이익,2017.01.01 ~ 2017.06.30,-717296671.0,손익계산서
연결재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.06.30,-2139844720.0,손익계산서
연결재무제표,당기순이익,2017.01.01 ~ 2017.06.30,-824544270.0,손익계산서
재무제표,유동자산,2017.06.30 현재,261812334192.0,재무상태표
재무제표,비유동자산,2017.06.30 현재,297331181027.0,재무상태표
재무제표,자산총계,2017.06.30 현재,559143515219.0,재무상태표
재무제표,유동부채,2017.06.30 현재,202336206547.0,재무상태표
재무제표,비유동부채,2017.06.30 현재,14557905058.0,재무상태표
재무제표,부채총계,2017.06.30 현재,216894111605.0,재무상태표
재무제표,자본금,2017.06.30 현재,10500000000.0,재무상태표
재무제표,이익잉여금,2017.06.30 현재,258953424327.0,재무상태표
재무제표,자본총계,2017.06.30 현재,342249403614.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.06.30,155614696978.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.06.30,-4332491992.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.06.30,-2765545068.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.06.30,-3064513999.0,손익계산서
