개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2017.03.31 현재,199219124112.0,재무상태표
재무제표,비유동자산,2017.03.31 현재,216259383496.0,재무상태표
재무제표,자산총계,2017.03.31 현재,415478507608.0,재무상태표
재무제표,유동부채,2017.03.31 현재,37292583299.0,재무상태표
재무제표,비유동부채,2017.03.31 현재,11355225668.0,재무상태표
재무제표,부채총계,2017.03.31 현재,48647808967.0,재무상태표
재무제표,이익잉여금,2017.03.31 현재,369946078640.0,재무상태표
재무제표,자본총계,2017.03.31 현재,366830698641.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.03.31,76704910225.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.03.31,9079589857.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.03.31,7273120712.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.03.31,5644639561.0,손익계산서
