개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2021.06.30 현재,8844428957.0,재무상태표
재무제표,비유동자산,2021.06.30 현재,217146653421.0,재무상태표
재무제표,자산총계,2021.06.30 현재,225991082378.0,재무상태표
재무제표,유동부채,2021.06.30 현재,85451601762.0,재무상태표
재무제표,비유동부채,2021.06.30 현재,64186115561.0,재무상태표
재무제표,부채총계,2021.06.30 현재,149637717323.0,재무상태표
재무제표,자본금,2021.06.30 현재,46224127000.0,재무상태표
재무제표,이익잉여금,2021.06.30 현재,29192721973.0,재무상태표
재무제표,자본총계,2021.06.30 현재,76353365055.0,재무상태표
재무제표,매출액,2021.01.01 ~ 2021.06.30,3120251134.0,손익계산서
재무제표,영업이익,2021.01.01 ~ 2021.06.30,1751307847.0,손익계산서
재무제표,법인세차감전 순이익,2021.01.01 ~ 2021.06.30,1070884888.0,손익계산서
재무제표,당기순이익,2021.01.01 ~ 2021.06.30,845934976.0,손익계산서
