개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2017.06.30 현재,25055564364.0,재무상태표
연결재무제표,비유동자산,2017.06.30 현재,2455237768.0,재무상태표
연결재무제표,자산총계,2017.06.30 현재,27510802132.0,재무상태표
연결재무제표,유동부채,2017.06.30 현재,3808115773.0,재무상태표
연결재무제표,비유동부채,2017.06.30 현재,181042239.0,재무상태표
연결재무제표,부채총계,2017.06.30 현재,3989158012.0,재무상태표
연결재무제표,자본총계,2017.06.30 현재,23521644120.0,재무상태표
연결재무제표,매출액,2017.01.01 ~ 2017.06.30,5257927633.0,손익계산서
연결재무제표,영업이익,2017.01.01 ~ 2017.06.30,-161394119.0,손익계산서
연결재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.06.30,151451678.0,손익계산서
연결재무제표,당기순이익,2017.01.01 ~ 2017.06.30,215861222.0,손익계산서
재무제표,유동자산,2017.06.30 현재,23233760991.0,재무상태표
재무제표,비유동자산,2017.06.30 현재,5829965175.0,재무상태표
재무제표,자산총계,2017.06.30 현재,29063726166.0,재무상태표
재무제표,유동부채,2017.06.30 현재,3612101615.0,재무상태표
재무제표,비유동부채,2017.06.30 현재,124071365.0,재무상태표
재무제표,부채총계,2017.06.30 현재,3736172980.0,재무상태표
재무제표,이익잉여금,2017.06.30 현재,7794650283.0,재무상태표
재무제표,자본총계,2017.06.30 현재,25327553186.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.06.30,4908232551.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.06.30,487939427.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.06.30,809565175.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.06.30,869667407.0,손익계산서
