개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2016.03.31 현재,197848219548.0,재무상태표
연결재무제표,비유동자산,2016.03.31 현재,394630282203.0,재무상태표
연결재무제표,자산총계,2016.03.31 현재,592478501751.0,재무상태표
연결재무제표,유동부채,2016.03.31 현재,337545933487.0,재무상태표
연결재무제표,비유동부채,2016.03.31 현재,113028260981.0,재무상태표
연결재무제표,부채총계,2016.03.31 현재,450574194468.0,재무상태표
연결재무제표,자본총계,2016.03.31 현재,141904307283.0,재무상태표
연결재무제표,매출액,2016.01.01 ~ 2016.03.31,155063861191.0,손익계산서
연결재무제표,영업이익,2016.01.01 ~ 2016.03.31,9620653926.0,손익계산서
연결재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.03.31,7013208449.0,손익계산서
연결재무제표,당기순이익,2016.01.01 ~ 2016.03.31,5889674436.0,손익계산서
재무제표,유동자산,2016.03.31 현재,135309613312.0,재무상태표
재무제표,비유동자산,2016.03.31 현재,335293688705.0,재무상태표
재무제표,자산총계,2016.03.31 현재,470603302017.0,재무상태표
재무제표,유동부채,2016.03.31 현재,276488700921.0,재무상태표
재무제표,비유동부채,2016.03.31 현재,86280283271.0,재무상태표
재무제표,부채총계,2016.03.31 현재,362768984192.0,재무상태표
재무제표,이익잉여금,2016.03.31 현재,76153153389.0,재무상태표
재무제표,자본총계,2016.03.31 현재,107834317825.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.03.31,131283475998.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.03.31,6210355830.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.03.31,5189699195.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.03.31,4624992368.0,손익계산서
