개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.09.30 현재,169898883464.0,재무상태표
연결재무제표,비유동자산,2020.09.30 현재,103771614521.0,재무상태표
연결재무제표,자산총계,2020.09.30 현재,273670497985.0,재무상태표
연결재무제표,유동부채,2020.09.30 현재,108803406189.0,재무상태표
연결재무제표,비유동부채,2020.09.30 현재,16691740425.0,재무상태표
연결재무제표,부채총계,2020.09.30 현재,125495146614.0,재무상태표
연결재무제표,자본금,2020.09.30 현재,11241134000.0,재무상태표
연결재무제표,이익잉여금,2020.09.30 현재,116952508080.0,재무상태표
연결재무제표,자본총계,2020.09.30 현재,148175351371.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.09.30,69845465610.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.09.30,4314434876.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,4723361937.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.09.30,3275476601.0,손익계산서
재무제표,유동자산,2020.09.30 현재,104313658947.0,재무상태표
재무제표,비유동자산,2020.09.30 현재,76759645572.0,재무상태표
재무제표,자산총계,2020.09.30 현재,181073304519.0,재무상태표
재무제표,유동부채,2020.09.30 현재,42666613079.0,재무상태표
재무제표,비유동부채,2020.09.30 현재,5217179351.0,재무상태표
재무제표,부채총계,2020.09.30 현재,47883792430.0,재무상태표
재무제표,자본금,2020.09.30 현재,11241134000.0,재무상태표
재무제표,이익잉여금,2020.09.30 현재,103875945339.0,재무상태표
재무제표,자본총계,2020.09.30 현재,133189512089.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.09.30,42603437876.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.09.30,1211407211.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,2284568456.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.09.30,1956801103.0,손익계산서
