개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.06.30 현재,16505844353.0,재무상태표
연결재무제표,비유동자산,2018.06.30 현재,53999359157.0,재무상태표
연결재무제표,자산총계,2018.06.30 현재,70505203510.0,재무상태표
연결재무제표,유동부채,2018.06.30 현재,23637185319.0,재무상태표
연결재무제표,비유동부채,2018.06.30 현재,11340263030.0,재무상태표
연결재무제표,부채총계,2018.06.30 현재,34977448349.0,재무상태표
연결재무제표,자본금,2018.06.30 현재,2530000000.0,재무상태표
연결재무제표,이익잉여금,2018.06.30 현재,28250994944.0,재무상태표
연결재무제표,자본총계,2018.06.30 현재,35527755161.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.06.30,5200803481.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.06.30,531470360.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,3819144989.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.06.30,3689540689.0,손익계산서
재무제표,유동자산,2018.06.30 현재,16507194628.0,재무상태표
재무제표,비유동자산,2018.06.30 현재,53999359157.0,재무상태표
재무제표,자산총계,2018.06.30 현재,70506553785.0,재무상태표
재무제표,유동부채,2018.06.30 현재,23637185319.0,재무상태표
재무제표,비유동부채,2018.06.30 현재,11340263030.0,재무상태표
재무제표,부채총계,2018.06.30 현재,34977448349.0,재무상태표
재무제표,자본금,2018.06.30 현재,2530000000.0,재무상태표
재무제표,이익잉여금,2018.06.30 현재,28252345219.0,재무상태표
재무제표,자본총계,2018.06.30 현재,35529105436.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.06.30,6719995231.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.06.30,459702446.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,3299313229.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.06.30,3299313229.0,손익계산서
