개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.09.30 현재,59806628330.0,재무상태표
연결재무제표,비유동자산,2020.09.30 현재,226071841152.0,재무상태표
연결재무제표,자산총계,2020.09.30 현재,285878469482.0,재무상태표
연결재무제표,유동부채,2020.09.30 현재,17348192834.0,재무상태표
연결재무제표,비유동부채,2020.09.30 현재,81646494118.0,재무상태표
연결재무제표,부채총계,2020.09.30 현재,98994686952.0,재무상태표
연결재무제표,자본금,2020.09.30 현재,42000000000.0,재무상태표
연결재무제표,이익잉여금,2020.09.30 현재,69783265345.0,재무상태표
연결재무제표,자본총계,2020.09.30 현재,186883782530.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.09.30,31236064656.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.09.30,-1791883811.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,-1759787625.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.09.30,-1792851835.0,손익계산서
재무제표,유동자산,2020.09.30 현재,48601427047.0,재무상태표
재무제표,비유동자산,2020.09.30 현재,235287210800.0,재무상태표
재무제표,자산총계,2020.09.30 현재,283888637847.0,재무상태표
재무제표,유동부채,2020.09.30 현재,17014448802.0,재무상태표
재무제표,비유동부채,2020.09.30 현재,81740182596.0,재무상태표
재무제표,부채총계,2020.09.30 현재,98754631398.0,재무상태표
재무제표,자본금,2020.09.30 현재,42000000000.0,재무상태표
재무제표,이익잉여금,2020.09.30 현재,70203332609.0,재무상태표
재무제표,자본총계,2020.09.30 현재,185134006449.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.09.30,29906876561.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.09.30,-1955955826.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.09.30,-1767328534.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.09.30,-1802790559.0,손익계산서
