개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2016.03.31 현재,1059368076208.0,재무상태표
연결재무제표,비유동자산,2016.03.31 현재,2954696930739.0,재무상태표
연결재무제표,자산총계,2016.03.31 현재,4014065006947.0,재무상태표
연결재무제표,유동부채,2016.03.31 현재,526144863154.0,재무상태표
연결재무제표,비유동부채,2016.03.31 현재,479790420996.0,재무상태표
연결재무제표,부채총계,2016.03.31 현재,1005935284150.0,재무상태표
연결재무제표,이익잉여금,2016.03.31 현재,2561016417791.0,재무상태표
연결재무제표,자본총계,2016.03.31 현재,3008129722797.0,재무상태표
연결재무제표,매출액,2016.01.01 ~ 2016.03.31,599193803871.0,손익계산서
연결재무제표,영업이익,2016.01.01 ~ 2016.03.31,-1705065819.0,손익계산서
연결재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.03.31,39200768765.0,손익계산서
연결재무제표,당기순이익,2016.01.01 ~ 2016.03.31,26941544488.0,손익계산서
재무제표,유동자산,2016.03.31 현재,478577816894.0,재무상태표
재무제표,비유동자산,2016.03.31 현재,1648284523128.0,재무상태표
재무제표,자산총계,2016.03.31 현재,2126862340022.0,재무상태표
재무제표,유동부채,2016.03.31 현재,116465914747.0,재무상태표
재무제표,비유동부채,2016.03.31 현재,330684750200.0,재무상태표
재무제표,부채총계,2016.03.31 현재,447150664947.0,재무상태표
재무제표,이익잉여금,2016.03.31 현재,1676531355336.0,재무상태표
재무제표,자본총계,2016.03.31 현재,1679711675075.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.03.31,244326706146.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.03.31,15955319364.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.03.31,61480170519.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.03.31,50402223826.0,손익계산서
