개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.06.30 현재,1327560082283.0,재무상태표
연결재무제표,비유동자산,2018.06.30 현재,3320690696817.0,재무상태표
연결재무제표,자산총계,2018.06.30 현재,4648250779100.0,재무상태표
연결재무제표,유동부채,2018.06.30 현재,612212135824.0,재무상태표
연결재무제표,비유동부채,2018.06.30 현재,534130736939.0,재무상태표
연결재무제표,부채총계,2018.06.30 현재,1146342872763.0,재무상태표
연결재무제표,자본금,2018.06.30 현재,9210200000.0,재무상태표
연결재무제표,이익잉여금,2018.06.30 현재,2969664840428.0,재무상태표
연결재무제표,자본총계,2018.06.30 현재,3501907906337.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.06.30,659551710250.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.06.30,-48768773345.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,1333709471.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.06.30,-2369082698.0,손익계산서
재무제표,유동자산,2018.06.30 현재,663584223086.0,재무상태표
재무제표,비유동자산,2018.06.30 현재,1606510822697.0,재무상태표
재무제표,자산총계,2018.06.30 현재,2270095045783.0,재무상태표
재무제표,유동부채,2018.06.30 현재,176319793491.0,재무상태표
재무제표,비유동부채,2018.06.30 현재,306518593816.0,재무상태표
재무제표,부채총계,2018.06.30 현재,482838387307.0,재무상태표
재무제표,자본금,2018.06.30 현재,9210200000.0,재무상태표
재무제표,이익잉여금,2018.06.30 현재,1795673435196.0,재무상태표
재무제표,자본총계,2018.06.30 현재,1787256658476.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.06.30,346782091028.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.06.30,-7138039732.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,-8086987430.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.06.30,-6015665044.0,손익계산서
