개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2017.03.31 현재,99481507959.0,재무상태표
연결재무제표,비유동자산,2017.03.31 현재,128350148505.0,재무상태표
연결재무제표,자산총계,2017.03.31 현재,227831656464.0,재무상태표
연결재무제표,유동부채,2017.03.31 현재,135021896294.0,재무상태표
연결재무제표,비유동부채,2017.03.31 현재,34756556659.0,재무상태표
연결재무제표,부채총계,2017.03.31 현재,169778452953.0,재무상태표
연결재무제표,이익잉여금,2017.03.31 현재,13581776137.0,재무상태표
연결재무제표,자본총계,2017.03.31 현재,58053203511.0,재무상태표
연결재무제표,매출액,2017.01.01 ~ 2017.03.31,105567290137.0,손익계산서
연결재무제표,영업이익,2017.01.01 ~ 2017.03.31,-7673121168.0,손익계산서
연결재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.03.31,-14196332871.0,손익계산서
연결재무제표,당기순이익,2017.01.01 ~ 2017.03.31,-14211683153.0,손익계산서
재무제표,유동자산,2017.03.31 현재,251350729451.0,재무상태표
재무제표,비유동자산,2017.03.31 현재,69418530058.0,재무상태표
재무제표,자산총계,2017.03.31 현재,320769259509.0,재무상태표
재무제표,유동부채,2017.03.31 현재,216419959331.0,재무상태표
재무제표,비유동부채,2017.03.31 현재,32161911747.0,재무상태표
재무제표,부채총계,2017.03.31 현재,248581871078.0,재무상태표
재무제표,이익잉여금,2017.03.31 현재,26263437923.0,재무상태표
재무제표,자본총계,2017.03.31 현재,72187388431.0,재무상태표
재무제표,매출액,2017.01.01 ~ 2017.03.31,91807389361.0,손익계산서
재무제표,영업이익,2017.01.01 ~ 2017.03.31,-944183101.0,손익계산서
재무제표,법인세차감전 순이익,2017.01.01 ~ 2017.03.31,-7522706835.0,손익계산서
재무제표,당기순이익,2017.01.01 ~ 2017.03.31,-7535574177.0,손익계산서
