개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2019.09.30 현재,114167243.0,재무상태표
재무제표,비유동자산,2019.09.30 현재,9556457.0,재무상태표
재무제표,자산총계,2019.09.30 현재,123723700.0,재무상태표
재무제표,유동부채,2019.09.30 현재,16499840.0,재무상태표
재무제표,비유동부채,2019.09.30 현재,17300722.0,재무상태표
재무제표,부채총계,2019.09.30 현재,33800562.0,재무상태표
재무제표,자본금,2019.09.30 현재,2399.0,재무상태표
재무제표,이익잉여금,2019.09.30 현재,-166489391.0,재무상태표
재무제표,자본총계,2019.09.30 현재,89923138.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.09.30,339932.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.09.30,-11358324.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.09.30,-10985930.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.09.30,-11019514.0,손익계산서
