개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2020.12.31 현재,829086121576.0,재무상태표
연결재무제표,비유동자산,2020.12.31 현재,1542083476671.0,재무상태표
연결재무제표,자산총계,2020.12.31 현재,2371169598247.0,재무상태표
연결재무제표,유동부채,2020.12.31 현재,1003393099606.0,재무상태표
연결재무제표,비유동부채,2020.12.31 현재,670948588322.0,재무상태표
연결재무제표,부채총계,2020.12.31 현재,1674341687928.0,재무상태표
연결재무제표,자본금,2020.12.31 현재,17283906000.0,재무상태표
연결재무제표,이익잉여금,2020.12.31 현재,335710622447.0,재무상태표
연결재무제표,자본총계,2020.12.31 현재,696827910319.0,재무상태표
연결재무제표,매출액,2020.01.01 ~ 2020.12.31,6181269419288.0,손익계산서
연결재무제표,영업이익,2020.01.01 ~ 2020.12.31,162204243583.0,손익계산서
연결재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,163103983178.0,손익계산서
연결재무제표,당기순이익,2020.01.01 ~ 2020.12.31,122711267434.0,손익계산서
재무제표,유동자산,2020.12.31 현재,805009293822.0,재무상태표
재무제표,비유동자산,2020.12.31 현재,1503295100162.0,재무상태표
재무제표,자산총계,2020.12.31 현재,2308304393984.0,재무상태표
재무제표,유동부채,2020.12.31 현재,981318993897.0,재무상태표
재무제표,비유동부채,2020.12.31 현재,655526539072.0,재무상태표
재무제표,부채총계,2020.12.31 현재,1636845532969.0,재무상태표
재무제표,자본금,2020.12.31 현재,17283906000.0,재무상태표
재무제표,이익잉여금,2020.12.31 현재,334482301315.0,재무상태표
재무제표,자본총계,2020.12.31 현재,671458861015.0,재무상태표
재무제표,매출액,2020.01.01 ~ 2020.12.31,6167808903860.0,손익계산서
재무제표,영업이익,2020.01.01 ~ 2020.12.31,163664235622.0,손익계산서
재무제표,법인세차감전 순이익,2020.01.01 ~ 2020.12.31,165292073734.0,손익계산서
재무제표,당기순이익,2020.01.01 ~ 2020.12.31,125895224002.0,손익계산서
