개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2019.12.31 현재,71141568620.0,재무상태표
재무제표,비유동자산,2019.12.31 현재,80826270939.0,재무상태표
재무제표,자산총계,2019.12.31 현재,151967839559.0,재무상태표
재무제표,유동부채,2019.12.31 현재,35700227681.0,재무상태표
재무제표,비유동부채,2019.12.31 현재,18224830218.0,재무상태표
재무제표,부채총계,2019.12.31 현재,53925057899.0,재무상태표
재무제표,자본금,2019.12.31 현재,12134201000.0,재무상태표
재무제표,이익잉여금,2019.12.31 현재,45475237567.0,재무상태표
재무제표,자본총계,2019.12.31 현재,98042781660.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.12.31,131217032534.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.12.31,3941477618.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,3287441448.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.12.31,2219506088.0,손익계산서
