개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2019.03.31 현재,72167573658.0,재무상태표
연결재무제표,비유동자산,2019.03.31 현재,29474814209.0,재무상태표
연결재무제표,자산총계,2019.03.31 현재,101642387867.0,재무상태표
연결재무제표,유동부채,2019.03.31 현재,10344663448.0,재무상태표
연결재무제표,비유동부채,2019.03.31 현재,5167688027.0,재무상태표
연결재무제표,부채총계,2019.03.31 현재,15512351475.0,재무상태표
연결재무제표,자본금,2019.03.31 현재,5105382500.0,재무상태표
연결재무제표,이익잉여금,2019.03.31 현재,37862659722.0,재무상태표
연결재무제표,자본총계,2019.03.31 현재,86130036392.0,재무상태표
연결재무제표,매출액,2019.01.01 ~ 2019.03.31,17459081248.0,손익계산서
연결재무제표,영업이익,2019.01.01 ~ 2019.03.31,-2468613399.0,손익계산서
연결재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,-1996712094.0,손익계산서
연결재무제표,당기순이익,2019.01.01 ~ 2019.03.31,-1996338238.0,손익계산서
재무제표,유동자산,2019.03.31 현재,56647956364.0,재무상태표
재무제표,비유동자산,2019.03.31 현재,30681180517.0,재무상태표
재무제표,자산총계,2019.03.31 현재,87329136881.0,재무상태표
재무제표,유동부채,2019.03.31 현재,6378157075.0,재무상태표
재무제표,비유동부채,2019.03.31 현재,5136168309.0,재무상태표
재무제표,부채총계,2019.03.31 현재,11514325384.0,재무상태표
재무제표,자본금,2019.03.31 현재,5105382500.0,재무상태표
재무제표,이익잉여금,2019.03.31 현재,28646104191.0,재무상태표
재무제표,자본총계,2019.03.31 현재,75814811497.0,재무상태표
재무제표,매출액,2019.01.01 ~ 2019.03.31,14766665195.0,손익계산서
재무제표,영업이익,2019.01.01 ~ 2019.03.31,-1042916269.0,손익계산서
재무제표,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,-634091672.0,손익계산서
재무제표,당기순이익,2019.01.01 ~ 2019.03.31,-634091672.0,손익계산서
