개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2016.09.30 현재,27613828938.0,재무상태표
연결재무제표,비유동자산,2016.09.30 현재,43586862741.0,재무상태표
연결재무제표,자산총계,2016.09.30 현재,71200691679.0,재무상태표
연결재무제표,유동부채,2016.09.30 현재,18545217154.0,재무상태표
연결재무제표,비유동부채,2016.09.30 현재,14276751128.0,재무상태표
연결재무제표,부채총계,2016.09.30 현재,32821968282.0,재무상태표
연결재무제표,이익잉여금,2016.09.30 현재,18473262080.0,재무상태표
연결재무제표,자본총계,2016.09.30 현재,38378723397.0,재무상태표
연결재무제표,매출액,2016.01.01 ~ 2016.09.30,14861209813.0,손익계산서
연결재무제표,영업이익,2016.01.01 ~ 2016.09.30,3392492641.0,손익계산서
연결재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,2613063632.0,손익계산서
연결재무제표,당기순이익,2016.01.01 ~ 2016.09.30,2557865972.0,손익계산서
재무제표,유동자산,2016.09.30 현재,27416552631.0,재무상태표
재무제표,비유동자산,2016.09.30 현재,44117975113.0,재무상태표
재무제표,자산총계,2016.09.30 현재,71534527744.0,재무상태표
재무제표,유동부채,2016.09.30 현재,18221343669.0,재무상태표
재무제표,비유동부채,2016.09.30 현재,14319873860.0,재무상태표
재무제표,부채총계,2016.09.30 현재,32541217529.0,재무상태표
재무제표,이익잉여금,2016.09.30 현재,19526777716.0,재무상태표
재무제표,자본총계,2016.09.30 현재,38993310215.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.09.30,14976073196.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.09.30,3173319795.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,2578671528.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.09.30,2523473868.0,손익계산서
