개별/연결,계정명,당기일자,금액,재무제표명
연결재무제표,유동자산,2018.03.31 현재,81196319440.0,재무상태표
연결재무제표,비유동자산,2018.03.31 현재,28687799146.0,재무상태표
연결재무제표,자산총계,2018.03.31 현재,109884118586.0,재무상태표
연결재무제표,유동부채,2018.03.31 현재,22702158503.0,재무상태표
연결재무제표,비유동부채,2018.03.31 현재,1901548472.0,재무상태표
연결재무제표,부채총계,2018.03.31 현재,24603706975.0,재무상태표
연결재무제표,자본금,2018.03.31 현재,3984450000.0,재무상태표
연결재무제표,이익잉여금,2018.03.31 현재,80600773953.0,재무상태표
연결재무제표,자본총계,2018.03.31 현재,85280411611.0,재무상태표
연결재무제표,매출액,2018.01.01 ~ 2018.03.31,20812454584.0,손익계산서
연결재무제표,영업이익,2018.01.01 ~ 2018.03.31,2676999757.0,손익계산서
연결재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.03.31,3221889309.0,손익계산서
연결재무제표,당기순이익,2018.01.01 ~ 2018.03.31,2555758262.0,손익계산서
재무제표,유동자산,2018.03.31 현재,80071906884.0,재무상태표
재무제표,비유동자산,2018.03.31 현재,28701892863.0,재무상태표
재무제표,자산총계,2018.03.31 현재,108773799747.0,재무상태표
재무제표,유동부채,2018.03.31 현재,22177334516.0,재무상태표
재무제표,비유동부채,2018.03.31 현재,1975864970.0,재무상태표
재무제표,부채총계,2018.03.31 현재,24153199486.0,재무상태표
재무제표,자본금,2018.03.31 현재,3984450000.0,재무상태표
재무제표,이익잉여금,2018.03.31 현재,80600773953.0,재무상태표
재무제표,자본총계,2018.03.31 현재,84620600261.0,재무상태표
재무제표,매출액,2018.01.01 ~ 2018.03.31,20616042017.0,손익계산서
재무제표,영업이익,2018.01.01 ~ 2018.03.31,2809161760.0,손익계산서
재무제표,법인세차감전 순이익,2018.01.01 ~ 2018.03.31,3333449812.0,손익계산서
재무제표,당기순이익,2018.01.01 ~ 2018.03.31,2600090853.0,손익계산서
