개별/연결,계정명,당기일자,금액,재무제표명
재무제표,유동자산,2016.09.30 현재,25737935786.0,재무상태표
재무제표,비유동자산,2016.09.30 현재,50740986725.0,재무상태표
재무제표,자산총계,2016.09.30 현재,76478922511.0,재무상태표
재무제표,유동부채,2016.09.30 현재,16870853189.0,재무상태표
재무제표,비유동부채,2016.09.30 현재,10507478578.0,재무상태표
재무제표,부채총계,2016.09.30 현재,27378331767.0,재무상태표
재무제표,이익잉여금,2016.09.30 현재,10703140840.0,재무상태표
재무제표,자본총계,2016.09.30 현재,49100590744.0,재무상태표
재무제표,매출액,2016.01.01 ~ 2016.09.30,8697998559.0,손익계산서
재무제표,영업이익,2016.01.01 ~ 2016.09.30,-950894381.0,손익계산서
재무제표,법인세차감전 순이익,2016.01.01 ~ 2016.09.30,-1152072459.0,손익계산서
재무제표,당기순이익,2016.01.01 ~ 2016.09.30,-1152072459.0,손익계산서
